IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1980,Veterans,,,,N,Player,
1000097,Jack Aker,akerja01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1000177,Felipe Alou,aloufe01,1980,BBWAA,385.0,289.0,3.0,N,Player,
1000179,Matty Alou,alouma01,1980,BBWAA,385.0,289.0,5.0,N,Player,
1000184,Walter Alston,alstowa01,1980,Veterans,,,,N,Manager,Finalist
1000278,Luis Aparicio,aparilu01,1980,BBWAA,385.0,289.0,124.0,N,Player,
1000335,Richie Ashburn,ashburi01,1980,BBWAA,385.0,289.0,134.0,N,Player,
1000530,Steve Barber,barbest01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1000630,Bob Barton,bartobo01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1001058,Steve Blass,blassst01,1980,BBWAA,385.0,289.0,2.0,N,Player,
1001104,John Boccabella,boccajo01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1001536,Larry Brown,brownla01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1001653,Jim Bunning,bunniji01,1980,BBWAA,385.0,289.0,177.0,N,Player,
1001662,Lew Burdette,burdele01,1980,BBWAA,385.0,289.0,66.0,N,Player,
1001915,Chris Cannizzaro,cannich01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1002030,Paul Casanova,casanpa01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1002043,Norm Cash,cashno01,1980,BBWAA,385.0,289.0,6.0,N,Player,
1002103,Orlando Cepeda,cepedor01,1980,BBWAA,385.0,289.0,48.0,N,Player,
1002287,Horace Clarke,clarkho01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1002924,Bill Dahlen,dahlebi01,1980,Veterans,,,,N,Player,
1014963,Ray Dandridge,dandrra99,1980,Veterans,,,,N,Player,
1003005,Jake Daubert,daubeja01,1980,Veterans,,,,N,Player,
1003516,Don Drysdale,drysddo01,1980,BBWAA,385.0,289.0,238.0,N,Player,
1003689,Johnny Edwards,edwarjo01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1003891,Roy Face,facero01,1980,BBWAA,385.0,289.0,21.0,N,Player,
1004010,Wes Ferrell,ferrewe01,1980,Veterans,,,,N,Player,
1004122,Freddie Fitzsimmons,fitzsfr01,1980,Veterans,,,,N,Player,
1004205,Lew Fonseca,fonsele01,1980,Veterans,,,,N,Player,
1004259,Rube Foster,fosteru99,1980,Veterans,,,,N,Player,
1004281,Nellie Fox,foxne01,1980,BBWAA,385.0,289.0,161.0,N,Player,
1004425,Phil Gagliano,gagliph01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1004892,Jim Gosger,gosgeji01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1005068,Charlie Grimm,grimmch01,1980,Veterans,,,,N,Player,Finalist
1005078,Heinie Groh,grohhe01,1980,Veterans,,,,N,Player,
1005691,Babe Herman,hermaba01,1980,Veterans,,,,N,Player,
1005777,Jim Hickman,hickmji02,1980,BBWAA,385.0,289.0,1.0,N,Player,
1005883,Gil Hodges,hodgegi01,1980,BBWAA,385.0,289.0,230.0,N,Player,
1006079,Elston Howard,howarel01,1980,BBWAA,385.0,289.0,29.0,N,Player,
1015810,Biz Mackey,mackebi99,1980,Veterans,,,,N,Player,
1008110,Roger Maris,marisro01,1980,BBWAA,385.0,289.0,111.0,N,Player,
1008313,Carl Mays,maysca01,1980,Veterans,,,,N,Player,
1008316,Bill Mazeroski,mazerbi01,1980,BBWAA,385.0,289.0,33.0,N,Player,
1006212,Ron Hunt,huntro01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1006313,Sonny Jackson,jacksso01,1980,BBWAA,385.0,289.0,1.0,N,Player,
1006314,Travis Jackson,jackstr01,1980,Veterans,,,,N,Player,
1006644,Joe Judge,judgejo01,1980,Veterans,,,,N,Player,
1006678,Al Kaline,kalinal01,1980,BBWAA,385.0,289.0,340.0,Y,Player,
1006844,John Kennedy,kennejo03,1980,BBWAA,385.0,289.0,0.0,N,Player,
1006991,Chuck Klein,kleinch01,1980,Veterans,,,,Y,Player,
1007020,Ted Kluszewski,kluszte01,1980,BBWAA,385.0,289.0,50.0,N,Player,
1007115,Andy Kosco,koscoan01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1007146,Lew Krausse,krausle02,1980,BBWAA,385.0,289.0,0.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1980,BBWAA,385.0,289.0,83.0,N,Player,
1007359,Don Larsen,larsedo01,1980,BBWAA,385.0,289.0,31.0,N,Player,
1007422,Tony Lazzeri,lazzeto01,1980,Veterans,,,,N,Player,
1007470,Sam Leever,leevesa01,1980,Veterans,,,,N,Player,
1007579,Duffy Lewis,lewisdu01,1980,Veterans,,,,N,Player,
1007643,Frank Linzy,linzyfr01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1008569,Stuffy McInnis,mcinnst01,1980,Veterans,,,,N,Player,
1008629,Don McMahon,mcmahdo02,1980,BBWAA,385.0,289.0,1.0,N,Player,
1008766,Denis Menke,menkede01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1008877,Bob Miller,millebo04,1980,BBWAA,385.0,289.0,0.0,N,Player,
1008916,Norm Miller,milleno01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1009014,Johnny Mize,mizejo01,1980,Veterans,,,,N,Player,Finished third in voting
1009401,Ivan Murrell,murreiv01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1009529,Don Newcombe,newcodo01,1980,BBWAA,385.0,289.0,59.0,N,Player,
1011347,Mike Ryan,ryanmi02,1980,BBWAA,385.0,289.0,0.0,N,Player,
1016339,Louis Santop,santolo99,1980,Veterans,,,,N,Player,
1011447,Ron Santo,santoro01,1980,BBWAA,385.0,289.0,15.0,N,Player,
1011502,Paul Schaal,schaapa01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1011600,Red Schoendienst,schoere01,1980,BBWAA,385.0,289.0,164.0,N,Player,
1011737,Dick Selma,selmadi01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1009721,Hank O'Day,odayha01,1980,Veterans,,,,N,Umpire,
1009734,Lefty O'Doul,odoulle01,1980,Veterans,,,,N,Player,
1010382,Juan Pizarro,pizarju01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1010726,Jim Ray,rayji01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1016214,Dick Redding,reddidi01,1980,Veterans,,,,N,Player,
1010791,Rick Reichardt,reichri01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1010860,Allie Reynolds,reynoal01,1980,Veterans,,,,N,Player,
1010922,Pete Richert,richepe01,1980,BBWAA,385.0,289.0,0.0,N,Player,
1011825,Bob Shawkey,shawkbo01,1980,Veterans,,,,N,Player,
