IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1993,BBWAA,423.0,318.0,70.0,N,Player,
1001094,Vida Blue,bluevi01,1993,BBWAA,423.0,318.0,37.0,N,Player,
1001157,Bobby Bonds,bondsbo01,1993,BBWAA,423.0,318.0,45.0,N,Player,
1001283,Ken Boyer,boyerke01,1993,BBWAA,423.0,318.0,69.0,N,Player,
1001696,Rick Burleson,burleri01,1993,BBWAA,423.0,318.0,0.0,N,Player,
1001874,Bill Campbell,campbbi02,1993,BBWAA,423.0,318.0,1.0,N,Player,
1002103,Orlando Cepeda,cepedor01,1993,BBWAA,423.0,318.0,252.0,N,Player,
1002108,Ron Cey,ceyro01,1993,BBWAA,423.0,318.0,8.0,N,Player,
1002592,Cecil Cooper,coopece01,1993,BBWAA,423.0,318.0,0.0,N,Player,
1015012,Leon Day,dayle99,1993,Veterans,16.0,12.0,11.0,N,Player,Missed by one vote when friend and committee member Roy Campanella was unable to attend due to illness
1003123,Doug DeCinces,decindo01,1993,BBWAA,423.0,318.0,2.0,N,Player,
1003596,Leo Durocher,durocle01,1993,Veterans,,,,N,Manager,Received strong support in the non-player category
1004165,Curt Flood,floodcu01,1993,BBWAA,423.0,318.0,36.0,N,Player,
1004250,George Foster,fostege01,1993,BBWAA,423.0,318.0,29.0,N,Player,
1004281,Nellie Fox,foxne01,1993,Veterans,16.0,12.0,11.0,N,Player,
1004557,Steve Garvey,garvest01,1993,BBWAA,423.0,318.0,176.0,N,Player,
1004874,Joe Gordon,gordojo01,1993,Veterans,16.0,12.0,,N,Player,Among the seven most-discussed players
1005883,Gil Hodges,hodgegi01,1993,Veterans,16.0,12.0,,N,Player,Among the top three vote-getters
1007957,Bill Madlock,madlobi01,1993,BBWAA,423.0,318.0,19.0,N,Player,
1008255,Gary Matthews,matthga01,1993,BBWAA,423.0,318.0,0.0,N,Player,
1008313,Carl Mays,maysca01,1993,Veterans,16.0,12.0,,N,Player,Among the seven most-discussed players
1006308,Reggie Jackson,jacksre01,1993,BBWAA,423.0,318.0,396.0,Y,Player,
1006660,Jim Kaat,kaatji01,1993,BBWAA,423.0,318.0,125.0,N,Player,
1007712,Mickey Lolich,lolicmi01,1993,BBWAA,423.0,318.0,43.0,N,Player,
1007750,Davey Lopes,lopesda01,1993,BBWAA,423.0,318.0,2.0,N,Player,
1008687,Hal McRae,mcraeha01,1993,BBWAA,423.0,318.0,0.0,N,Player,
1008984,Minnie Minoso,minosmi01,1993,BBWAA,423.0,318.0,67.0,N,Player,
1009334,Thurman Munson,munsoth01,1993,BBWAA,423.0,318.0,40.0,N,Player,
1011447,Ron Santo,santoro01,1993,BBWAA,423.0,318.0,155.0,N,Player,
1009583,Phil Niekro,niekrph01,1993,BBWAA,423.0,318.0,278.0,N,Player,
1009772,Tony Oliva,olivato01,1993,BBWAA,423.0,318.0,157.0,N,Player,
1010188,Tony Perez,perezto01,1993,BBWAA,423.0,318.0,233.0,N,Player,
1010360,Vada Pinson,pinsova01,1993,BBWAA,423.0,318.0,38.0,N,Player,
1010450,Darrell Porter,porteda02,1993,BBWAA,423.0,318.0,0.0,N,Player,
1010860,Allie Reynolds,reynoal01,1993,Veterans,16.0,12.0,,N,Player,
1011011,Phil Rizzuto,rizzuph01,1993,Veterans,16.0,12.0,,N,Player,Among the top three vote-getters
1011217,Pete Rose,rosepe01,1993,BBWAA,423.0,318.0,14.0,N,Player,
1012440,Rusty Staub,staubru01,1993,BBWAA,423.0,318.0,32.0,N,Player,
1013037,Andre Thornton,thornan01,1993,BBWAA,423.0,318.0,2.0,N,Player,
1013054,Luis Tiant,tiantlu01,1993,BBWAA,423.0,318.0,62.0,N,Player,
1013133,Joe Torre,torrejo01,1993,BBWAA,423.0,318.0,63.0,N,Player,
1013162,Cecil Travis,travice01,1993,Veterans,16.0,12.0,,N,Player,Among the seven most-discussed players
1014042,Vic Willis,willivi01,1993,Veterans,16.0,12.0,,N,Player,Among the seven most-discussed players
