IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,2009,Veterans - 1943 and Later,64.0,48.0,7.0,N,Player,
1000434,Harold Baines,baineha01,2009,BBWAA,539.0,405.0,32.0,N,Player,
48,Jay Bell,bellja01,2009,BBWAA,539.0,405.0,2.0,N,Player,
1001098,Bert Blyleven,blylebe01,2009,BBWAA,539.0,405.0,338.0,N,Player,
1001283,Ken Boyer,boyerke01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1001868,Bert Campaneris,campabe01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1002404,Rocky Colavito,colavro01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1680,David Cone,coneda01,2009,BBWAA,539.0,405.0,21.0,N,Player,
1002853,Mike Cuellar,cuellmi01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1002924,Bill Dahlen,dahlebi01,2009,Veterans - Pre-1943,12.0,9.0,,N,Player,<3 votes
1003091,Andre Dawson,dawsoan01,2009,BBWAA,539.0,405.0,361.0,N,Player,
1004010,Wes Ferrell,ferrewe01,2009,Veterans - Pre-1943,12.0,9.0,6.0,N,Player,
1032,Ron Gant,gantro01,2009,BBWAA,539.0,405.0,0.0,N,Player,
1004557,Steve Garvey,garvest01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1004874,Joe Gordon,gordojo01,2009,Veterans - Pre-1943,12.0,9.0,10.0,Y,Player,
56,Mark Grace,gracema01,2009,BBWAA,539.0,405.0,22.0,N,Player,
194,Rickey Henderson,henderi01,2009,BBWAA,539.0,405.0,511.0,Y,Player,
1005883,Gil Hodges,hodgegi01,2009,Veterans - 1943 and Later,64.0,48.0,28.0,N,Player,
1007965,Sherry Magee,mageesh01,2009,Veterans - Pre-1943,12.0,9.0,3.0,N,Player,
1008110,Roger Maris,marisro01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1008261,Don Mattingly,mattido01,2009,BBWAA,539.0,405.0,64.0,N,Player,
1008303,Lee May,mayle01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1008313,Carl Mays,maysca01,2009,Veterans - Pre-1943,12.0,9.0,,N,Player,<3 votes
1006515,Tommy John,johnto01,2009,BBWAA,539.0,405.0,171.0,N,Player,
1006660,Jim Kaat,kaatji01,2009,Veterans - 1943 and Later,64.0,48.0,38.0,N,Player,
1007020,Ted Kluszewski,kluszte01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1007712,Mickey Lolich,lolicmi01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1008559,Mark McGwire,mcgwima01,2009,BBWAA,539.0,405.0,118.0,N,Player,
1008984,Minnie Minoso,minosmi01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1009211,Jack Morris,morrija02,2009,BBWAA,539.0,405.0,237.0,N,Player,
1009334,Thurman Munson,munsoth01,2009,Veterans - 1943 and Later,,,,Y,Player,Preliminary poll
1009355,Dale Murphy,murphda05,2009,BBWAA,539.0,405.0,62.0,N,Player,
1011447,Ron Santo,santoro01,2009,Veterans - 1943 and Later,64.0,48.0,39.0,N,Player,
1009772,Tony Oliva,olivato01,2009,Veterans - 1943 and Later,64.0,48.0,33.0,N,Player,
1009773,Al Oliver,oliveal01,2009,Veterans - 1943 and Later,64.0,48.0,9.0,N,Player,
667,Jesse Orosco,oroscje01,2009,BBWAA,539.0,405.0,1.0,N,Player,
1010000,Dave Parker,parkeda01,2009,BBWAA,539.0,405.0,81.0,N,Player,
1010360,Vada Pinson,pinsova01,2009,Veterans - 1943 and Later,64.0,48.0,12.0,N,Player,
1319,Dan Plesac,plesada01,2009,BBWAA,539.0,405.0,0.0,N,Player,
1406,Tim Raines,raineti01,2009,BBWAA,539.0,405.0,122.0,N,Player,
1010860,Allie Reynolds,reynoal01,2009,Veterans - Pre-1943,12.0,9.0,8.0,N,Player,
1010897,Jim Rice,riceji01,2009,BBWAA,539.0,405.0,412.0,Y,Player,
1012175,Lee Smith,smithle02,2009,BBWAA,539.0,405.0,240.0,N,Player,
1012501,Vern Stephens,stephve01,2009,Veterans - Pre-1943,12.0,9.0,,N,Player,<3 votes
1013054,Luis Tiant,tiantlu01,2009,Veterans - 1943 and Later,64.0,48.0,13.0,N,Player,
1013133,Joe Torre,torrejo01,2009,Veterans - 1943 and Later,64.0,48.0,19.0,N,Player,
1013157,Alan Trammell,trammal01,2009,BBWAA,539.0,405.0,94.0,N,Player,
1233,Greg Vaughn,vaughgr01,2009,BBWAA,539.0,405.0,0.0,N,Player,
899,Mo Vaughn,vaughmo01,2009,BBWAA,539.0,405.0,6.0,N,Player,
1013416,Mickey Vernon,vernomi01,2009,Veterans - Pre-1943,12.0,9.0,5.0,N,Player,
1013583,Bucky Walters,waltebu01,2009,Veterans - Pre-1943,12.0,9.0,4.0,N,Player,
1013860,Deacon White,whitede01,2009,Veterans - Pre-1943,12.0,9.0,5.0,N,Player,
77,Matt Williams,willima04,2009,BBWAA,539.0,405.0,7.0,N,Player,
1014053,Maury Wills,willsma01,2009,Veterans - 1943 and Later,64.0,48.0,15.0,N,Player,
