IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1988,BBWAA,427.0,321.0,52.0,N,Player,
1000335,Richie Ashburn,ashburi01,1988,Veterans,18.0,14.0,,N,Player,
1000414,Stan Bahnsen,bahnsst01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1000621,Dick Bartell,bartedi01,1988,Veterans,18.0,14.0,,N,Player,
1000786,Mark Belanger,belanma01,1988,BBWAA,427.0,321.0,16.0,N,Player,
1001157,Bobby Bonds,bondsbo01,1988,BBWAA,427.0,321.0,27.0,N,Player,
1001283,Ken Boyer,boyerke01,1988,BBWAA,427.0,321.0,109.0,N,Player,
1001653,Jim Bunning,bunniji01,1988,BBWAA,427.0,321.0,317.0,N,Player,
1002026,Bob Caruthers,carutbo01,1988,Veterans,18.0,14.0,,N,Player,
1002103,Orlando Cepeda,cepedor01,1988,BBWAA,427.0,321.0,199.0,N,Player,
1002602,Wilbur Cooper,coopewi01,1988,Veterans,18.0,14.0,,N,Player,
1002924,Bill Dahlen,dahlebi01,1988,Veterans,18.0,14.0,,N,Player,
1003596,Leo Durocher,durocle01,1988,Veterans,,,,N,Manager,
1003891,Roy Face,facero01,1988,BBWAA,427.0,321.0,79.0,N,Player,
1004010,Wes Ferrell,ferrewe01,1988,Veterans,18.0,14.0,,N,Player,
1004165,Curt Flood,floodcu01,1988,BBWAA,427.0,321.0,48.0,N,Player,
1004874,Joe Gordon,gordojo01,1988,Veterans,18.0,14.0,,N,Player,
1005068,Charlie Grimm,grimmch01,1988,Veterans,18.0,14.0,,N,Player,
1005071,Ross Grimsley,grimsro02,1988,BBWAA,427.0,321.0,0.0,N,Player,
1005691,Babe Herman,hermaba01,1988,Veterans,18.0,14.0,,N,Player,
1005858,Larry Hisle,hislela01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1005883,Gil Hodges,hodgegi01,1988,Veterans,18.0,14.0,,N,Player,
1006079,Elston Howard,howarel01,1988,BBWAA,427.0,321.0,53.0,N,Player,
1006116,Al Hrabosky,hraboal01,1988,BBWAA,427.0,321.0,1.0,N,Player,
1008108,Marty Marion,marioma01,1988,Veterans,18.0,14.0,,N,Player,
1008110,Roger Maris,marisro01,1988,BBWAA,427.0,321.0,184.0,N,Player,
1008289,John Mayberry,maybejo01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1008303,Lee May,mayle01,1988,BBWAA,427.0,321.0,3.0,N,Player,
1008313,Carl Mays,maysca01,1988,Veterans,18.0,14.0,,N,Player,
1008316,Bill Mazeroski,mazerbi01,1988,BBWAA,427.0,321.0,143.0,N,Player,
1006298,Grant Jackson,jacksgr01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1006582,Randy Jones,jonesra01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1988,BBWAA,427.0,321.0,168.0,N,Player,
1007359,Don Larsen,larsedo01,1988,BBWAA,427.0,321.0,31.0,N,Player,
1007422,Tony Lazzeri,lazzeto01,1988,Veterans,18.0,14.0,,N,Player,
1007448,Bill Lee,leebi03,1988,BBWAA,427.0,321.0,3.0,N,Player,
1007712,Mickey Lolich,lolicmi01,1988,BBWAA,427.0,321.0,109.0,N,Player,
1007859,Sparky Lyle,lylesp01,1988,BBWAA,427.0,321.0,56.0,N,Player,
1008534,Lynn McGlothen,mcgloly01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1008714,Doc Medich,medicdo01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1008965,John Milner,milnejo01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1008984,Minnie Minoso,minosmi01,1988,BBWAA,427.0,321.0,90.0,N,Player,
1009062,Willie Montanez,montawi01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1009259,Manny Mota,motama01,1988,BBWAA,427.0,321.0,18.0,N,Player,
1009334,Thurman Munson,munsoth01,1988,BBWAA,427.0,321.0,32.0,N,Player,
1011283,Joe Rudi,rudijo01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1011447,Ron Santo,santoro01,1988,BBWAA,427.0,321.0,108.0,N,Player,
1011600,Red Schoendienst,schoere01,1988,Veterans,18.0,14.0,,N,Player,
1009535,Hal Newhouser,newhoha01,1988,Veterans,18.0,14.0,,N,Player,
1009772,Tony Oliva,olivato01,1988,BBWAA,427.0,321.0,202.0,N,Player,
1010360,Vada Pinson,pinsova01,1988,BBWAA,427.0,321.0,67.0,N,Player,
1010860,Allie Reynolds,reynoal01,1988,Veterans,18.0,14.0,,N,Player,
1011011,Phil Rizzuto,rizzuph01,1988,Veterans,18.0,14.0,,N,Player,
1012201,Reggie Smith,smithre06,1988,BBWAA,427.0,321.0,3.0,N,Player,
1012325,Jim Spencer,spencji01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1012426,Willie Stargell,stargwi01,1988,BBWAA,427.0,321.0,352.0,Y,Player,
1012586,Harry Stovey,stoveha01,1988,Veterans,18.0,14.0,,N,Player,
1013054,Luis Tiant,tiantlu01,1988,BBWAA,427.0,321.0,132.0,N,Player,
1013133,Joe Torre,torrejo01,1988,BBWAA,427.0,321.0,60.0,N,Player,
1013162,Cecil Travis,travice01,1988,Veterans,18.0,14.0,,N,Player,
1013286,Del Unser,unserde01,1988,BBWAA,427.0,321.0,0.0,N,Player,
1013416,Mickey Vernon,vernomi01,1988,Veterans,18.0,14.0,,N,Player,
1016753,Joe Williams,willijo99,1988,Veterans,18.0,14.0,,N,Player,
1014042,Vic Willis,willivi01,1988,Veterans,18.0,14.0,12.0,N,Player,
1014053,Maury Wills,willsma01,1988,BBWAA,427.0,321.0,127.0,N,Player,
