IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000679,Hank Bauer,bauerha01,1967,BBWAA,292.0,219.0,23.0,N,Player,
1000679,Hank Bauer,bauerha01,1967,Run Off,306.0,,9.0,N,Player,Player receiving most votes inducted
1001234,Lou Boudreau,boudrlo01,1967,BBWAA,292.0,219.0,143.0,N,Player,
1001234,Lou Boudreau,boudrlo01,1967,Run Off,306.0,,68.0,N,Player,Player receiving most votes inducted
1001871,Roy Campanella,camparo01,1967,BBWAA,292.0,219.0,204.0,N,Player,
1001871,Roy Campanella,camparo01,1967,Run Off,306.0,,170.0,N,Player,Player receiving most votes inducted
1002093,Phil Cavarretta,cavarph01,1967,BBWAA,292.0,219.0,15.0,N,Player,
1002093,Phil Cavarretta,cavarph01,1967,Run Off,306.0,,4.0,N,Player,Player receiving most votes inducted
1002676,Clint Courtney,courtcl01,1967,BBWAA,292.0,219.0,1.0,N,Player,
1003346,Larry Doby,dobyla01,1967,BBWAA,292.0,219.0,10.0,N,Player,
1003346,Larry Doby,dobyla01,1967,Run Off,306.0,,1.0,N,Player,Player receiving most votes inducted
1003355,Bobby Doerr,doerrbo01,1967,BBWAA,292.0,219.0,35.0,N,Player,
1003355,Bobby Doerr,doerrbo01,1967,Run Off,306.0,,15.0,N,Player,Player receiving most votes inducted
1003510,Walt Dropo,dropowa01,1967,BBWAA,292.0,219.0,1.0,N,Player,
1003786,Del Ennis,ennisde01,1967,BBWAA,292.0,219.0,2.0,N,Player,
1004409,Carl Furillo,furilca01,1967,BBWAA,292.0,219.0,2.0,N,Player,
1004556,Ned Garver,garvene01,1967,BBWAA,292.0,219.0,1.0,N,Player,
1004874,Joe Gordon,gordojo01,1967,BBWAA,292.0,219.0,66.0,N,Player,
1004874,Joe Gordon,gordojo01,1967,Run Off,306.0,,13.0,N,Player,Player receiving most votes inducted
1005339,Mel Harder,hardeme01,1967,BBWAA,292.0,219.0,52.0,N,Player,
1005339,Mel Harder,hardeme01,1967,Run Off,306.0,,14.0,N,Player,Player receiving most votes inducted
1005496,Grady Hatton,hattogr01,1967,BBWAA,292.0,219.0,1.0,N,Player,
1005556,Jim Hearn,hearnji01,1967,BBWAA,292.0,219.0,1.0,N,Player,
1005582,Jim Hegan,heganji01,1967,BBWAA,292.0,219.0,2.0,N,Player,
1005692,Billy Herman,hermabi01,1967,BBWAA,292.0,219.0,59.0,N,Player,
1005692,Billy Herman,hermabi01,1967,Run Off,306.0,,14.0,N,Player,Player receiving most votes inducted
1008108,Marty Marion,marioma01,1967,BBWAA,292.0,219.0,90.0,N,Player,
1008108,Marty Marion,marioma01,1967,Run Off,306.0,,22.0,N,Player,Player receiving most votes inducted
1008155,Billy Martin,martibi02,1967,BBWAA,292.0,219.0,1.0,N,Player,
1006398,Jackie Jensen,jenseja01,1967,BBWAA,292.0,219.0,3.0,N,Player,
1006783,George Kell,kellge01,1967,BBWAA,292.0,219.0,40.0,N,Player,
1006783,George Kell,kellge01,1967,Run Off,306.0,,11.0,N,Player,Player receiving most votes inducted
1006923,Ralph Kiner,kinerra01,1967,BBWAA,292.0,219.0,124.0,N,Player,
1006923,Ralph Kiner,kinerra01,1967,Run Off,306.0,,41.0,N,Player,Player receiving most votes inducted
1007020,Ted Kluszewski,kluszte01,1967,BBWAA,292.0,219.0,9.0,N,Player,
1007517,Bob Lemon,lemonbo01,1967,BBWAA,292.0,219.0,35.0,N,Player,
1007517,Bob Lemon,lemonbo01,1967,Run Off,306.0,,7.0,N,Player,Player receiving most votes inducted
1007718,Ernie Lombardi,lombaer01,1967,BBWAA,292.0,219.0,43.0,N,Player,
1007718,Ernie Lombardi,lombaer01,1967,Run Off,306.0,,25.0,N,Player,Player receiving most votes inducted
1007751,Al Lopez,lopezal01,1967,BBWAA,292.0,219.0,114.0,N,Player,
1007751,Al Lopez,lopezal01,1967,Run Off,306.0,,50.0,N,Player,Player receiving most votes inducted
