IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1986,BBWAA,425.0,319.0,41.0,N,Player,
1000335,Richie Ashburn,ashburi01,1986,Veterans,,,,N,Player,
1000970,Jack Billingham,billija01,1986,BBWAA,425.0,319.0,1.0,N,Player,
1001031,Paul Blair,blairpa01,1986,BBWAA,425.0,319.0,8.0,N,Player,
1001283,Ken Boyer,boyerke01,1986,BBWAA,425.0,319.0,95.0,N,Player,
1001653,Jim Bunning,bunniji01,1986,BBWAA,425.0,319.0,279.0,N,Player,
1001662,Lew Burdette,burdele01,1986,BBWAA,425.0,319.0,96.0,N,Player,
1001937,Jose Cardenal,cardejo02,1986,BBWAA,425.0,319.0,1.0,N,Player,
1002041,Dave Cash,cashda01,1986,BBWAA,425.0,319.0,2.0,N,Player,
1002103,Orlando Cepeda,cepedor01,1986,BBWAA,425.0,319.0,152.0,N,Player,
1014963,Ray Dandridge,dandrra99,1986,Veterans,,,,N,Player,
1003012,Vic Davalillo,davalvi01,1986,BBWAA,425.0,319.0,0.0,N,Player,
1003355,Bobby Doerr,doerrbo01,1986,Veterans,,,,Y,Player,
1003596,Leo Durocher,durocle01,1986,Veterans,,,,N,Manager,
1003891,Roy Face,facero01,1986,BBWAA,425.0,319.0,74.0,N,Player,
1004165,Curt Flood,floodcu01,1986,BBWAA,425.0,319.0,45.0,N,Player,
1004874,Joe Gordon,gordojo01,1986,Veterans,,,,N,Player,
1005068,Charlie Grimm,grimmch01,1986,Veterans,,,2.0,N,Player,
1005387,Bud Harrelson,harrebu01,1986,BBWAA,425.0,319.0,1.0,N,Player,
1005691,Babe Herman,hermaba01,1986,Veterans,,,,N,Player,
1005817,John Hiller,hillejo01,1986,BBWAA,425.0,319.0,11.0,N,Player,
1005989,Ken Holtzman,holtzke01,1986,BBWAA,425.0,319.0,5.0,N,Player,
1006038,Willie Horton,hortowi01,1986,BBWAA,425.0,319.0,4.0,N,Player,
1006079,Elston Howard,howarel01,1986,BBWAA,425.0,319.0,51.0,N,Player,
1008110,Roger Maris,marisro01,1986,BBWAA,425.0,319.0,177.0,N,Player,
1008316,Bill Mazeroski,mazerbi01,1986,BBWAA,425.0,319.0,100.0,N,Player,
1006199,Catfish Hunter,hunteca01,1986,BBWAA,425.0,319.0,289.0,N,Player,
1007058,Darold Knowles,knowlda01,1986,BBWAA,425.0,319.0,0.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1986,BBWAA,425.0,319.0,144.0,N,Player,
1007359,Don Larsen,larsedo01,1986,BBWAA,425.0,319.0,33.0,N,Player,
1007712,Mickey Lolich,lolicmi01,1986,BBWAA,425.0,319.0,86.0,N,Player,
1007718,Ernie Lombardi,lombaer01,1986,Veterans,,,,Y,Player,
1007724,Jim Lonborg,lonboji01,1986,BBWAA,425.0,319.0,3.0,N,Player,
1008378,Tim McCarver,mccarti01,1986,BBWAA,425.0,319.0,16.0,N,Player,
1008423,Willie McCovey,mccovwi01,1986,BBWAA,425.0,319.0,346.0,Y,Player,
1008655,Dave McNally,mcnalda01,1986,BBWAA,425.0,319.0,12.0,N,Player,
1008799,Andy Messersmith,messean01,1986,BBWAA,425.0,319.0,3.0,N,Player,
1008984,Minnie Minoso,minosmi01,1986,BBWAA,425.0,319.0,89.0,N,Player,
1009334,Thurman Munson,munsoth01,1986,BBWAA,425.0,319.0,35.0,N,Player,
1011434,Manny Sanguillen,sanguma01,1986,BBWAA,425.0,319.0,2.0,N,Player,
1011447,Ron Santo,santoro01,1986,BBWAA,425.0,319.0,64.0,N,Player,
1011682,George Scott,scottge02,1986,BBWAA,425.0,319.0,1.0,N,Player,
1009772,Tony Oliva,olivato01,1986,BBWAA,425.0,319.0,154.0,N,Player,
1010360,Vada Pinson,pinsova01,1986,BBWAA,425.0,319.0,43.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1986,Veterans,,,,N,Player,
1013133,Joe Torre,torrejo01,1986,BBWAA,425.0,319.0,60.0,N,Player,
1013975,Billy Williams,willibi01,1986,BBWAA,425.0,319.0,315.0,N,Player,
1014042,Vic Willis,willivi01,1986,Veterans,,,,N,Player,Got 75% of vote but not inducted due to limit
1014053,Maury Wills,willsma01,1986,BBWAA,425.0,319.0,124.0,N,Player,
1014248,Wilbur Wood,woodwi01,1986,BBWAA,425.0,319.0,23.0,N,Player,
1014280,Glenn Wright,wrighgl01,1986,Veterans,,,,N,Player,
