IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
547,Jeff Bagwell,bagweje01,2017,BBWAA,442.0,332.0,381.0,Y,Player,
1000434,Harold Baines,baineha01,2017,Veterans - Today's Game Era,16.0,12.0,,N,Player,<5 votes
1000802,Albert Belle,belleal01,2017,Veterans - Today's Game Era,16.0,12.0,,N,Player,<5 votes
719,Casey Blake,blakeca01,2017,BBWAA,442.0,332.0,0.0,N,Player,
1109,Barry Bonds,bondsba01,2017,BBWAA,442.0,332.0,238.0,N,Player,
949,Pat Burrell,burrepa01,2017,BBWAA,442.0,332.0,0.0,N,Player,
766,Orlando Cabrera,cabreor01,2017,BBWAA,442.0,332.0,0.0,N,Player,
1070,Mike Cameron,camermi01,2017,BBWAA,442.0,332.0,0.0,N,Player,
1002318,Will Clark,clarkwi02,2017,Veterans - Today's Game Era,16.0,12.0,,N,Player,<5 votes
815,Roger Clemens,clemero02,2017,BBWAA,442.0,332.0,239.0,N,Player,
778,Vladimir Guerrero,guerrvl01,2017,BBWAA,442.0,332.0,317.0,N,Player,
1079,Carlos Guillen,guillca01,2017,BBWAA,442.0,332.0,0.0,N,Player,
1005741,Orel Hershiser,hershor01,2017,Veterans - Today's Game Era,16.0,12.0,,N,Player,<5 votes
1035,Trevor Hoffman,hoffmtr01,2017,BBWAA,442.0,332.0,327.0,N,Player,
1086,Edgar Martinez,martied01,2017,BBWAA,442.0,332.0,259.0,N,Player,
1006440,Davey Johnson,johnsda02,2017,Veterans - Today's Game Era,16.0,12.0,,N,Manager,<5 votes
1119,Jeff Kent,kentje01,2017,BBWAA,442.0,332.0,74.0,N,Player,
525,Derrek Lee,leede02,2017,BBWAA,442.0,332.0,0.0,N,Player,
293,Fred McGriff,mcgrifr01,2017,BBWAA,442.0,332.0,96.0,N,Player,
1008559,Mark McGwire,mcgwima01,2017,Veterans - Today's Game Era,16.0,12.0,,N,Player,<5 votes
157,Melvin Mora,morame01,2017,BBWAA,442.0,332.0,0.0,N,Player,
837,Mike Mussina,mussimi01,2017,BBWAA,442.0,332.0,229.0,N,Player,
1624,Freddy Sanchez,sanchfr01,2017,BBWAA,442.0,332.0,0.0,N,Player,
73,Curt Schilling,schilcu01,2017,BBWAA,442.0,332.0,199.0,N,Player,
248,Magglio Ordonez,ordonma01,2017,BBWAA,442.0,332.0,3.0,N,Player,
1010356,Lou Piniella,pinielo01,2017,Veterans - Today's Game Era,16.0,12.0,7.0,N,Manager,
841,Jorge Posada,posadjo01,2017,BBWAA,442.0,332.0,17.0,N,Player,
1406,Tim Raines,raineti01,2017,BBWAA,442.0,332.0,380.0,Y,Player,
210,Manny Ramirez,ramirma02,2017,BBWAA,442.0,332.0,105.0,N,Player,
1178,Edgar Renteria,renteed01,2017,BBWAA,442.0,332.0,2.0,N,Player,
1097,Arthur Rhodes,rhodear01,2017,BBWAA,442.0,332.0,0.0,N,Player,
1275,Ivan Rodriguez,rodriiv01,2017,BBWAA,442.0,332.0,336.0,Y,Player,
114,Gary Sheffield,sheffga01,2017,BBWAA,442.0,332.0,59.0,N,Player,
1012175,Lee Smith,smithle02,2017,BBWAA,442.0,332.0,151.0,N,Player,
302,Sammy Sosa,sosasa01,2017,BBWAA,442.0,332.0,38.0,N,Player,
1384,Matt Stairs,stairma01,2017,BBWAA,442.0,332.0,0.0,N,Player,
217,Jason Varitek,varitja01,2017,BBWAA,442.0,332.0,2.0,N,Player,
578,Billy Wagner,wagnebi02,2017,BBWAA,442.0,332.0,45.0,N,Player,
219,Tim Wakefield,wakefti01,2017,BBWAA,442.0,332.0,1.0,N,Player,
455,Larry Walker,walkela01,2017,BBWAA,442.0,332.0,97.0,N,Player,
