IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
2,Garret Anderson,anderga01,2016,BBWAA,440.0,330.0,1.0,N,Player,
546,Brad Ausmus,ausmubr01,2016,BBWAA,440.0,330.0,0.0,N,Player,
547,Jeff Bagwell,bagweje01,2016,BBWAA,440.0,330.0,315.0,N,Player,
1109,Barry Bonds,bondsba01,2016,BBWAA,440.0,330.0,195.0,N,Player,
513,Luis Castillo,castilu01,2016,BBWAA,440.0,330.0,0.0,N,Player,
815,Roger Clemens,clemero02,2016,BBWAA,440.0,330.0,199.0,N,Player,
1002924,Bill Dahlen,dahlebi01,2016,Veterans - Pre-Integration Era,16.0,12.0,8.0,N,Player,
10,David Eckstein,eckstda01,2016,BBWAA,440.0,330.0,2.0,N,Player,
1153,Jim Edmonds,edmonji01,2016,BBWAA,440.0,330.0,11.0,N,Player,
1004010,Wes Ferrell,ferrewe01,2016,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<4 votes
190,Nomar Garciaparra,garcino01,2016,BBWAA,440.0,330.0,8.0,N,Player,
15,Troy Glaus,glaustr01,2016,BBWAA,440.0,330.0,0.0,N,Player,
1005044,Ken Griffey,griffke02,2016,BBWAA,440.0,330.0,437.0,Y,Player,
653,Mark Grudzielanek,grudzma01,2016,BBWAA,440.0,330.0,0.0,N,Player,
430,Mike Hampton,hamptmi01,2016,BBWAA,440.0,330.0,0.0,N,Player,
1035,Trevor Hoffman,hoffmtr01,2016,BBWAA,440.0,330.0,296.0,N,Player,
1008108,Marty Marion,marioma01,2016,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<4 votes
1086,Edgar Martinez,martied01,2016,BBWAA,440.0,330.0,191.0,N,Player,
993,Jason Kendall,kendaja01,2016,BBWAA,440.0,330.0,2.0,N,Player,
1119,Jeff Kent,kentje01,2016,BBWAA,440.0,330.0,73.0,N,Player,
527,Mike Lowell,lowelmi01,2016,BBWAA,440.0,330.0,0.0,N,Player,
1008413,Frank McCormick,mccorfr01,2016,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<4 votes
293,Fred McGriff,mcgrifr01,2016,BBWAA,440.0,330.0,92.0,N,Player,
1008559,Mark McGwire,mcgwima01,2016,BBWAA,440.0,330.0,54.0,N,Player,
837,Mike Mussina,mussimi01,2016,BBWAA,440.0,330.0,189.0,N,Player,
73,Curt Schilling,schilcu01,2016,BBWAA,440.0,330.0,230.0,N,Player,
893,Mike Piazza,piazzmi01,2016,BBWAA,440.0,330.0,365.0,Y,Player,
1406,Tim Raines,raineti01,2016,BBWAA,440.0,330.0,307.0,N,Player,
114,Gary Sheffield,sheffga01,2016,BBWAA,440.0,330.0,51.0,N,Player,
1012175,Lee Smith,smithle02,2016,BBWAA,440.0,330.0,150.0,N,Player,
302,Sammy Sosa,sosasa01,2016,BBWAA,440.0,330.0,31.0,N,Player,
1012586,Harry Stovey,stoveha01,2016,Veterans - Pre-Integration Era,16.0,12.0,8.0,N,Player,
634,Mike Sweeney,sweenmi01,2016,BBWAA,440.0,330.0,3.0,N,Player,
1013157,Alan Trammell,trammal01,2016,BBWAA,440.0,330.0,180.0,N,Player,
578,Billy Wagner,wagnebi02,2016,BBWAA,440.0,330.0,46.0,N,Player,
455,Larry Walker,walkela01,2016,BBWAA,440.0,330.0,68.0,N,Player,
1013583,Bucky Walters,waltebu01,2016,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<4 votes
1235,Randy Winn,winnra01,2016,BBWAA,440.0,330.0,0.0,N,Player,
