IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000176,Sandy Alomar,alomasa02,2013,BBWAA,569.0,427.0,16.0,N,Player,
547,Jeff Bagwell,bagweje01,2013,BBWAA,569.0,427.0,339.0,N,Player,
549,Craig Biggio,biggicr01,2013,BBWAA,569.0,427.0,388.0,N,Player,
1109,Barry Bonds,bondsba01,2013,BBWAA,569.0,427.0,206.0,N,Player,
1073,Jeff Cirillo,cirilje01,2013,BBWAA,569.0,427.0,0.0,N,Player,
226,Royce Clayton,claytro01,2013,BBWAA,569.0,427.0,0.0,N,Player,
815,Roger Clemens,clemero02,2013,BBWAA,569.0,427.0,214.0,N,Player,
131,Jeff Conine,coninje01,2013,BBWAA,569.0,427.0,0.0,N,Player,
1002924,Bill Dahlen,dahlebi01,2013,Veterans - Pre-Integration Era,16.0,12.0,10.0,N,Player,
1004010,Wes Ferrell,ferrewe01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<3 votes
54,Steve Finley,finlest01,2013,BBWAA,569.0,427.0,4.0,N,Player,
6978,Juan Francisco,francju02,2013,BBWAA,569.0,427.0,6.0,N,Player,
651,Shawn Green,greensh01,2013,BBWAA,569.0,427.0,2.0,N,Player,
3273,Roberto Hernandez,hernaro01,2013,BBWAA,569.0,427.0,0.0,N,Player,
1008108,Marty Marion,marioma01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<3 votes
1086,Edgar Martinez,martied01,2013,BBWAA,569.0,427.0,204.0,N,Player,
1008261,Don Mattingly,mattido01,2013,BBWAA,569.0,427.0,75.0,N,Player,
1041,Ryan Klesko,kleskry01,2013,BBWAA,569.0,427.0,0.0,N,Player,
246,Kenny Lofton,loftoke01,2013,BBWAA,569.0,427.0,18.0,N,Player,
293,Fred McGriff,mcgrifr01,2013,BBWAA,569.0,427.0,118.0,N,Player,
1008559,Mark McGwire,mcgwima01,2013,BBWAA,569.0,427.0,96.0,N,Player,
961,Jose Mesa,mesajo01,2013,BBWAA,569.0,427.0,0.0,N,Player,
1009211,Jack Morris,morrija02,2013,BBWAA,569.0,427.0,385.0,N,Player,
1009291,Tony Mullane,mullato01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<3 votes
1009355,Dale Murphy,murphda05,2013,BBWAA,569.0,427.0,106.0,N,Player,
1011419,Reggie Sanders,sandere02,2013,BBWAA,569.0,427.0,0.0,N,Player,
73,Curt Schilling,schilcu01,2013,BBWAA,569.0,427.0,221.0,N,Player,
34,Aaron Sele,seleaa01,2013,BBWAA,569.0,427.0,1.0,N,Player,
1009721,Hank O'Day,odayha01,2013,Veterans - Pre-Integration Era,16.0,12.0,15.0,Y,Umpire,
1266,Rafael Palmeiro,palmera01,2013,BBWAA,569.0,427.0,50.0,N,Player,
893,Mike Piazza,piazzmi01,2013,BBWAA,569.0,427.0,329.0,N,Player,
1406,Tim Raines,raineti01,2013,BBWAA,569.0,427.0,297.0,N,Player,
1010736,Al Reach,reachal01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Executive,<3 votes
1012175,Lee Smith,smithle02,2013,BBWAA,569.0,427.0,272.0,N,Player,
302,Sammy Sosa,sosasa01,2013,BBWAA,569.0,427.0,71.0,N,Player,
1012421,Mike Stanton,stantmi01,2013,BBWAA,569.0,427.0,0.0,N,Player,
1013157,Alan Trammell,trammal01,2013,BBWAA,569.0,427.0,191.0,N,Player,
455,Larry Walker,walkela01,2013,BBWAA,569.0,427.0,123.0,N,Player,
359,Todd Walker,walketo04,2013,BBWAA,569.0,427.0,0.0,N,Player,
1013583,Bucky Walters,waltebu01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<3 votes
855,David Wells,wellsda01,2013,BBWAA,569.0,427.0,5.0,N,Player,
1013860,Deacon White,whitede01,2013,Veterans - Pre-Integration Era,16.0,12.0,14.0,Y,Player,
856,Rondell White,whitero02,2013,BBWAA,569.0,427.0,0.0,N,Player,
1013974,Bernie Williams,willibe02,2013,BBWAA,569.0,427.0,19.0,N,Player,
1190,Woody Williams,williwo02,2013,BBWAA,569.0,427.0,0.0,N,Player,
