IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000335,Richie Ashburn,ashburi01,1971,BBWAA,360.0,270.0,10.0,N,Player,
1000503,Dave Bancroft,bancrda01,1971,Veterans,,,,Y,Player,
1000754,Jake Beckley,becklja01,1971,Veterans,,,,Y,Player,
1000898,Yogi Berra,berrayo01,1971,BBWAA,360.0,270.0,242.0,N,Player,
1001228,Jim Bottomley,bottoji01,1971,Veterans,,,,N,Player,
1001375,Harry Brecheen,brechha01,1971,BBWAA,360.0,270.0,7.0,N,Player,
1001600,Bill Bruton,brutobi01,1971,BBWAA,360.0,270.0,1.0,N,Player,
1002093,Phil Cavarretta,cavarph01,1971,BBWAA,360.0,270.0,83.0,N,Player,
1002583,Jack Coombs,coombja01,1971,Veterans,,,,N,Player,
1002601,Walker Cooper,coopewa01,1971,BBWAA,360.0,270.0,7.0,N,Player,
1003310,Dom DiMaggio,dimagdo01,1971,BBWAA,360.0,270.0,15.0,N,Player,
1003355,Bobby Doerr,doerrbo01,1971,BBWAA,360.0,270.0,78.0,N,Player,
1003430,Patsy Dougherty,doughpa01,1971,Veterans,,,,N,Player,
1003461,Jack Doyle,doyleja01,1971,Veterans,,,,N,Player,
1003816,Carl Erskine,erskica01,1971,BBWAA,360.0,270.0,3.0,N,Player,
1004281,Nellie Fox,foxne01,1971,BBWAA,360.0,270.0,39.0,N,Player,
1004409,Carl Furillo,furilca01,1971,BBWAA,360.0,270.0,5.0,N,Player,
1004821,Lefty Gomez,gomezle01,1971,Veterans,,,,N,Player,
1005184,Harvey Haddix,haddiha01,1971,BBWAA,360.0,270.0,10.0,N,Player,
1005191,Chick Hafey,hafeych01,1971,Veterans,,,,Y,Player,
1005314,Ned Hanlon,hanlone01,1971,Veterans,,,,N,Manager,
1005402,Bucky Harris,harribu01,1971,Veterans,,,,N,Manager,
1005883,Gil Hodges,hodgegi01,1971,BBWAA,360.0,270.0,180.0,N,Player,
1006002,Harry Hooper,hoopeha01,1971,Veterans,,,,Y,Player,
1008108,Marty Marion,marioma01,1971,BBWAA,360.0,270.0,123.0,N,Player,
1008125,Rube Marquard,marquru01,1971,Veterans,,,,Y,Player,
1006398,Jackie Jensen,jenseja01,1971,BBWAA,360.0,270.0,2.0,N,Player,
1006768,Charlie Keller,kellech01,1971,BBWAA,360.0,270.0,14.0,N,Player,
1006776,Joe Kelley,kellejo01,1971,Veterans,,,,Y,Player,
1006783,George Kell,kellge01,1971,BBWAA,360.0,270.0,105.0,N,Player,
1006799,George Kelly,kellyge01,1971,Veterans,,,,N,Player,
1006923,Ralph Kiner,kinerra01,1971,BBWAA,360.0,270.0,212.0,N,Player,
1007020,Ted Kluszewski,kluszte01,1971,BBWAA,360.0,270.0,9.0,N,Player,
1007517,Bob Lemon,lemonbo01,1971,BBWAA,360.0,270.0,90.0,N,Player,
1007533,Dutch Leonard,leonadu02,1971,BBWAA,360.0,270.0,3.0,N,Player,
1008471,Gil McDougald,mcdougi01,1971,BBWAA,360.0,270.0,4.0,N,Player,
1009014,Johnny Mize,mizejo01,1971,BBWAA,360.0,270.0,157.0,N,Player,
1009085,Wally Moon,moonwa01,1971,BBWAA,360.0,270.0,2.0,N,Player,
1009244,Wally Moses,moseswa01,1971,BBWAA,360.0,270.0,7.0,N,Player,
1009529,Don Newcombe,newcodo01,1971,BBWAA,360.0,270.0,8.0,N,Player,
1011373,Johnny Sain,sainjo01,1971,BBWAA,360.0,270.0,11.0,N,Player,
1011600,Red Schoendienst,schoere01,1971,BBWAA,360.0,270.0,123.0,N,Player,
1011766,Joe Sewell,seweljo01,1971,Veterans,,,,N,Player,
1009535,Hal Newhouser,newhoha01,1971,BBWAA,360.0,270.0,94.0,N,Player,
1009546,Bobo Newsom,newsobo01,1971,BBWAA,360.0,270.0,17.0,N,Player,
1009734,Lefty O'Doul,odoulle01,1971,Veterans,,,,N,Player,
1009962,Satchel Paige,paigesa01,1971,Negro League,,,,Y,Player,
1010326,Billy Pierce,piercbi02,1971,BBWAA,360.0,270.0,7.0,N,Player,
1010506,Vic Power,powervi01,1971,BBWAA,360.0,270.0,2.0,N,Player,
1010702,Vic Raschi,raschvi01,1971,BBWAA,360.0,270.0,2.0,N,Player,
1010776,Pee Wee Reese,reesepe01,1971,BBWAA,360.0,270.0,127.0,N,Player,
1010860,Allie Reynolds,reynoal01,1971,BBWAA,360.0,270.0,110.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1971,BBWAA,360.0,270.0,92.0,N,Player,
1011122,Preacher Roe,roepr01,1971,BBWAA,360.0,270.0,3.0,N,Player,
1011804,Bobby Shantz,shantbo01,1971,BBWAA,360.0,270.0,5.0,N,Player,
1011959,Roy Sievers,sievero01,1971,BBWAA,360.0,270.0,4.0,N,Player,
1012060,Enos Slaughter,slaugen01,1971,BBWAA,360.0,270.0,165.0,N,Player,
1012230,Duke Snider,snidedu01,1971,BBWAA,360.0,270.0,89.0,N,Player,
1013032,Bobby Thomson,thomsbo01,1971,BBWAA,360.0,270.0,4.0,N,Player,
1013088,Jack Tobin,tobinja01,1971,Veterans,,,,N,Player,
1013350,Johnny Vander Meer,vandejo01,1971,BBWAA,360.0,270.0,98.0,N,Player,
1013416,Mickey Vernon,vernomi01,1971,BBWAA,360.0,270.0,12.0,N,Player,
1013795,Vic Wertz,wertzvi01,1971,BBWAA,360.0,270.0,2.0,N,Player,
1014309,Early Wynn,wynnea01,1971,BBWAA,360.0,270.0,240.0,N,Player,
