IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000067,Joe Adcock,adcocjo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000137,Dick Allen,allendi01,2007,Veterans - Players,84.0,62.0,11.0,N,Player,
1000177,Felipe Alou,aloufe01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000434,Harold Baines,baineha01,2007,BBWAA,545.0,409.0,29.0,N,Player,
1000505,Sal Bando,bandosa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000621,Dick Bartell,bartedi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000733,Ginger Beaumont,beaumgi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000786,Mark Belanger,belanma01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000802,Albert Belle,belleal01,2007,BBWAA,545.0,409.0,19.0,N,Player,
1000875,Wally Berger,bergewa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1000946,Dante Bichette,bicheda01,2007,BBWAA,545.0,409.0,3.0,N,Player,
1001098,Bert Blyleven,blylebe01,2007,BBWAA,545.0,409.0,260.0,N,Player,
1001157,Bobby Bonds,bondsbo01,2007,Veterans - Players,84.0,62.0,1.0,N,Player,
1001168,Bobby Bonilla,bonilbo01,2007,BBWAA,545.0,409.0,2.0,N,Player,
1001243,Larry Bowa,bowala01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001283,Ken Boyer,boyerke01,2007,Veterans - Players,84.0,62.0,9.0,N,Player,
1001375,Harry Brecheen,brechha01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001421,Tommy Bridges,bridgto01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001477,Scott Brosius,brosisc01,2007,BBWAA,545.0,409.0,0.0,N,Player,
1001554,Pete Browning,brownpe01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001634,Charlie Buffinton,buffich01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001638,Jay Buhner,buhneja01,2007,BBWAA,545.0,409.0,1.0,N,Player,
1001662,Lew Burdette,burdele01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001708,George Burns,burnsge01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001708,George Burns,burnsge02,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001860,Dolph Camilli,camildo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001863,Ken Caminiti,caminke01,2007,BBWAA,545.0,409.0,2.0,N,Player,
1001868,Bert Campaneris,campabe01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1001918,Jose Canseco,cansejo01,2007,BBWAA,545.0,409.0,6.0,N,Player,
1002026,Bob Caruthers,carutbo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002033,George Case,casege01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002043,Norm Cash,cashno01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002093,Phil Cavarretta,cavarph01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002133,Spud Chandler,chandsp01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002141,Ben Chapman,chapmbe01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002404,Rocky Colavito,colavro01,2007,Veterans - Players,84.0,62.0,5.0,N,Player,
1002494,Dave Concepcion,conceda01,2007,BBWAA,545.0,409.0,74.0,N,Player,
1002598,Mort Cooper,coopemo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002601,Walker Cooper,coopewa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002602,Wilbur Cooper,coopewi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002723,Roger Craig,craigro01,2007,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
1002727,Doc Cramer,cramedo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002729,Del Crandall,crandde01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002735,Gavvy Cravath,cravaga01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002808,Lave Cross,crossla01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002853,Mike Cuellar,cuellmi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1002924,Bill Dahlen,dahlebi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003005,Jake Daubert,daubeja01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003048,Eric Davis,daviser01,2007,BBWAA,545.0,409.0,3.0,N,Player,
1003084,Tommy Davis,davisto02,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003088,Willie Davis,daviswi02,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003091,Andre Dawson,dawsoan01,2007,BBWAA,545.0,409.0,309.0,N,Player,
1003224,Paul Derringer,derripa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003310,Dom DiMaggio,dimagdo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003399,Patsy Donovan,donovpa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003467,Larry Doyle,doylela01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003492,Chuck Dressen,dressch01,2007,Veterans - Contributors,,,,N,Manager,Preliminary ballot (60 contributors)
1003733,Bob Elliott,elliobo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003786,Del Ennis,ennisde01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003816,Carl Erskine,erskica01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1003891,Roy Face,facero01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1004002,Tony Fernandez,fernato01,2007,BBWAA,545.0,409.0,4.0,N,Player,
1004010,Wes Ferrell,ferrewe01,2007,Veterans - Players,84.0,62.0,7.0,N,Player,
1004122,Freddie Fitzsimmons,fitzsfr01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
1004165,Curt Flood,floodcu01,2007,Veterans - Players,84.0,62.0,14.0,N,Player,
1004315,Bill Freehan,freehbi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
