IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1109,Barry Bonds,bondsba01,2018,BBWAA,422.0,317.0,238.0,N,Player,
1292,Chris Carpenter,carpech01,2018,BBWAA,422.0,317.0,2.0,N,Player,
815,Roger Clemens,clemero02,2018,BBWAA,422.0,317.0,242.0,N,Player,
185,Johnny Damon,damonjo01,2018,BBWAA,422.0,317.0,8.0,N,Player,
1004557,Steve Garvey,garvest01,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
778,Vladimir Guerrero,guerrvl01,2018,BBWAA,422.0,317.0,392.0,Y,Player,
1116,Livan Hernandez,hernali01,2018,BBWAA,422.0,317.0,1.0,N,Player,
1035,Trevor Hoffman,hoffmtr01,2018,BBWAA,422.0,317.0,337.0,Y,Player,
1307,Orlando Hudson,hudsoor01,2018,BBWAA,422.0,317.0,0.0,N,Player,
1213,Aubrey Huff,huffau01,2018,BBWAA,422.0,317.0,0.0,N,Player,
1086,Edgar Martinez,martied01,2018,BBWAA,422.0,317.0,297.0,N,Player,
1659,Hideki Matsui,matsuhi01,2018,BBWAA,422.0,317.0,4.0,N,Player,
1008261,Don Mattingly,mattido01,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
1158,Jason Isringhausen,isrinja01,2018,BBWAA,422.0,317.0,0.0,N,Player,
1006515,Tommy John,johnto01,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
96,Andruw Jones,jonesan01,2018,BBWAA,422.0,317.0,31.0,N,Player,
97,Chipper Jones,jonesch06,2018,BBWAA,422.0,317.0,410.0,Y,Player,
1119,Jeff Kent,kentje01,2018,BBWAA,422.0,317.0,61.0,N,Player,
243,Carlos Lee,leeca01,2018,BBWAA,422.0,317.0,1.0,N,Player,
563,Brad Lidge,lidgebr01,2018,BBWAA,422.0,317.0,0.0,N,Player,
293,Fred McGriff,mcgrifr01,2018,BBWAA,422.0,317.0,98.0,N,Player,
106,Kevin Millwood,millwke01,2018,BBWAA,422.0,317.0,0.0,N,Player,
1009211,Jack Morris,morrija02,2018,Veterans - Modern Baseball Era,16.0,12.0,14.0,Y,Player,
1091,Jamie Moyer,moyerja01,2018,BBWAA,422.0,317.0,10.0,N,Player,
1009355,Dale Murphy,murphda05,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
837,Mike Mussina,mussimi01,2018,BBWAA,422.0,317.0,268.0,N,Player,
755,Johan Santana,santajo01,2018,BBWAA,422.0,317.0,10.0,N,Player,
73,Curt Schilling,schilcu01,2018,BBWAA,422.0,317.0,216.0,N,Player,
1010000,Dave Parker,parkeda01,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
210,Manny Ramirez,ramirma02,2018,BBWAA,422.0,317.0,93.0,N,Player,
970,Scott Rolen,rolensc01,2018,BBWAA,422.0,317.0,43.0,N,Player,
114,Gary Sheffield,sheffga01,2018,BBWAA,422.0,317.0,47.0,N,Player,
1011986,Ted Simmons,simmote01,2018,Veterans - Modern Baseball Era,16.0,12.0,11.0,N,Player,
302,Sammy Sosa,sosasa01,2018,BBWAA,422.0,317.0,33.0,N,Player,
409,Jim Thome,thomeji01,2018,BBWAA,422.0,317.0,379.0,Y,Player,
1013054,Luis Tiant,tiantlu01,2018,Veterans - Modern Baseball Era,16.0,12.0,,N,Player,<7 votes
1013157,Alan Trammell,trammal01,2018,Veterans - Modern Baseball Era,16.0,12.0,13.0,Y,Player,
411,Omar Vizquel,vizquom01,2018,BBWAA,422.0,317.0,156.0,N,Player,
578,Billy Wagner,wagnebi02,2018,BBWAA,422.0,317.0,47.0,N,Player,
455,Larry Walker,walkela01,2018,BBWAA,422.0,317.0,144.0,N,Player,
304,Kerry Wood,woodke02,2018,BBWAA,422.0,317.0,2.0,N,Player,
305,Carlos Zambrano,zambrca01,2018,BBWAA,422.0,317.0,0.0,N,Player,
