IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1952,BBWAA,234.0,176.0,9.0,N,Player,
1000379,Earl Averill,averiea01,1952,BBWAA,234.0,176.0,2.0,N,Player,
1000503,Dave Bancroft,bancrda01,1952,BBWAA,234.0,176.0,11.0,N,Player,
1001228,Jim Bottomley,bottoji01,1952,BBWAA,234.0,176.0,7.0,N,Player,
1001944,Max Carey,careyma01,1952,BBWAA,234.0,176.0,36.0,N,Player,
1002141,Ben Chapman,chapmbe01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1002478,Earle Combs,combsea01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1002602,Wilbur Cooper,coopewi01,1952,BBWAA,234.0,176.0,2.0,N,Player,
1002796,Joe Cronin,cronijo01,1952,BBWAA,234.0,176.0,48.0,N,Player,
1002802,Frankie Crosetti,crosefr01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1002914,Kiki Cuyler,cuyleki01,1952,BBWAA,234.0,176.0,10.0,N,Player,
1003106,Dizzy Dean,deandi01,1952,BBWAA,234.0,176.0,152.0,N,Player,
1003271,Bill Dickey,dickebi01,1952,BBWAA,234.0,176.0,139.0,N,Player,
1003596,Leo Durocher,durocle01,1952,BBWAA,234.0,176.0,1.0,N,Manager,
1003707,Howard Ehmke,ehmkeho01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1003889,Red Faber,faberre01,1952,BBWAA,234.0,176.0,9.0,N,Player,
1004821,Lefty Gomez,gomezle01,1952,BBWAA,234.0,176.0,29.0,N,Player,
1004841,Mike Gonzalez,gonzami01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1004904,Hank Gowdy,gowdyha01,1952,BBWAA,234.0,176.0,34.0,N,Player,
1004996,Hank Greenberg,greenha01,1952,BBWAA,234.0,176.0,75.0,N,Player,
1005061,Burleigh Grimes,grimebu01,1952,BBWAA,234.0,176.0,9.0,N,Player,
1005068,Charlie Grimm,grimmch01,1952,BBWAA,234.0,176.0,6.0,N,Player,
1005191,Chick Hafey,hafeych01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1005339,Mel Harder,hardeme01,1952,BBWAA,234.0,176.0,10.0,N,Player,
1005402,Bucky Harris,harribu01,1952,BBWAA,234.0,176.0,12.0,N,Manager,
1005458,Gabby Hartnett,hartnga01,1952,BBWAA,234.0,176.0,77.0,N,Player,
1005590,Harry Heilmann,heilmha01,1952,BBWAA,234.0,176.0,203.0,Y,Player,
1005664,Tommy Henrich,henrito01,1952,BBWAA,234.0,176.0,4.0,N,Player,
1005691,Babe Herman,hermaba01,1952,BBWAA,234.0,176.0,3.0,N,Player,
1006115,Waite Hoyt,hoytwa01,1952,BBWAA,234.0,176.0,12.0,N,Player,
1008099,Rabbit Maranville,maranra01,1952,BBWAA,234.0,176.0,133.0,N,Player,
1008125,Rube Marquard,marquru01,1952,BBWAA,234.0,176.0,9.0,N,Player,
1008189,Pepper Martin,martipe01,1952,BBWAA,234.0,176.0,31.0,N,Player,
1006314,Travis Jackson,jackstr01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1006991,Chuck Klein,kleinch01,1952,BBWAA,234.0,176.0,19.0,N,Player,
1007422,Tony Lazzeri,lazzeto01,1952,BBWAA,234.0,176.0,29.0,N,Player,
1007579,Duffy Lewis,lewisdu01,1952,BBWAA,234.0,176.0,11.0,N,Player,
1007751,Al Lopez,lopezal01,1952,BBWAA,234.0,176.0,2.0,N,Manager,
1007843,Dolf Luque,luquedo01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1007887,Ted Lyons,lyonste01,1952,BBWAA,234.0,176.0,101.0,N,Player,
1008817,Bob Meusel,meusebo01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1008856,Clyde Milan,milancl01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1009485,Art Nehf,nehfar01,1952,BBWAA,234.0,176.0,3.0,N,Player,
1011247,Edd Roush,roushed01,1952,BBWAA,234.0,176.0,24.0,N,Player,
1011290,Muddy Ruel,ruelmu01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1011296,Red Ruffing,ruffire01,1952,BBWAA,234.0,176.0,10.0,N,Player,
1011517,Ray Schalk,schalra01,1952,BBWAA,234.0,176.0,44.0,N,Player,
1011679,Everett Scott,scottev01,1952,BBWAA,234.0,176.0,4.0,N,Player,
1011732,George Selkirk,selkige01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1009734,Lefty O'Doul,odoulle01,1952,BBWAA,234.0,176.0,19.0,N,Player,
1009820,Steve O'Neill,oneilst01,1952,BBWAA,234.0,176.0,10.0,N,Player,
1010116,Roger Peckinpaugh,peckiro01,1952,BBWAA,234.0,176.0,2.0,N,Player,
1010551,Hub Pruett,pruethu01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1010900,Sam Rice,ricesa01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1011008,Eppa Rixey,rixeyep01,1952,BBWAA,234.0,176.0,3.0,N,Player,
1011157,Red Rolfe,rolfere01,1952,BBWAA,234.0,176.0,4.0,N,Player,
1011174,Eddie Rommel,rommeed01,1952,BBWAA,234.0,176.0,2.0,N,Player,
1011978,Al Simmons,simmoal01,1952,BBWAA,234.0,176.0,141.0,N,Player,
1012291,Billy Southworth,southbi01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1012481,Casey Stengel,stengca01,1952,BBWAA,234.0,176.0,27.0,N,Manager,
1012927,Bill Terry,terrybi01,1952,BBWAA,234.0,176.0,155.0,N,Player,
1013342,Dazzy Vance,vanceda01,1952,BBWAA,234.0,176.0,105.0,N,Player,
1013583,Bucky Walters,waltebu01,1952,BBWAA,234.0,176.0,3.0,N,Player,
1013596,Lloyd Waner,wanerll01,1952,BBWAA,234.0,176.0,2.0,N,Player,
1013597,Paul Waner,wanerpa01,1952,BBWAA,234.0,176.0,195.0,Y,Player,
1013783,Billy Werber,werbebi01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1013828,Zack Wheat,wheatza01,1952,BBWAA,234.0,176.0,30.0,N,Player,
1013981,Cy Williams,willicy01,1952,BBWAA,234.0,176.0,4.0,N,Player,
1014083,Hack Wilson,wilsoha01,1952,BBWAA,234.0,176.0,21.0,N,Player,
1014088,Jimmie Wilson,wilsoji01,1952,BBWAA,234.0,176.0,7.0,N,Player,
1014280,Glenn Wright,wrighgl01,1952,BBWAA,234.0,176.0,1.0,N,Player,
1014390,Ross Youngs,youngro01,1952,BBWAA,234.0,176.0,34.0,N,Player,
