IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1955,BBWAA,251.0,189.0,24.0,N,Player,
1000150,Johnny Allen,allenjo02,1955,BBWAA,251.0,189.0,1.0,N,Player,
1000284,Luke Appling,applilu01,1955,BBWAA,251.0,189.0,3.0,N,Player,
1000379,Earl Averill,averiea01,1955,BBWAA,251.0,189.0,2.0,N,Player,
1000497,Neal Ball,ballne01,1955,Veterans,,,,N,Player,
1000503,Dave Bancroft,bancrda01,1955,BBWAA,251.0,189.0,19.0,N,Player,
1000754,Jake Beckley,becklja01,1955,Veterans,,,,N,Player,
1000902,Charlie Berry,berrych02,1955,BBWAA,251.0,189.0,1.0,N,Player,
1000994,Max Bishop,bishoma01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1001228,Jim Bottomley,bottoji01,1955,BBWAA,251.0,189.0,26.0,N,Player,
1001304,Bill Bradley,bradlbi01,1955,Veterans,,,,N,Player,
1001634,Charlie Buffinton,buffich01,1955,Veterans,,,,N,Player,
1001944,Max Carey,careyma01,1955,BBWAA,251.0,189.0,119.0,N,Player,
1001991,Bill Carrigan,carribi02,1955,Veterans,,,,N,Manager,
1002293,John Clarkson,clarkjo01,1955,Veterans,,,,N,Player,
1002478,Earle Combs,combsea01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1002537,Roger Connor,connoro01,1955,Veterans,,,,N,Player,
1002583,Jack Coombs,coombja01,1955,Veterans,,,,N,Player,
1002602,Wilbur Cooper,coopewi01,1955,BBWAA,251.0,189.0,11.0,N,Player,
1002618,Larry Corcoran,corcola01,1955,Veterans,,,,N,Player,
1002748,Sam Crawford,crawfsa01,1955,Veterans,,,,N,Player,
1002796,Joe Cronin,cronijo01,1955,BBWAA,251.0,189.0,135.0,N,Player,
1002808,Lave Cross,crossla01,1955,Veterans,,,,N,Player,
1002914,Kiki Cuyler,cuyleki01,1955,BBWAA,251.0,189.0,35.0,N,Player,
1002924,Bill Dahlen,dahlebi01,1955,Veterans,,,,N,Player,
1003005,Jake Daubert,daubeja01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1003005,Jake Daubert,daubeja01,1955,Veterans,,,,N,Player,
1003209,Jerry Denny,dennyje01,1955,Veterans,,,,N,Player,
1003224,Paul Derringer,derripa01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1003311,Joe DiMaggio,dimagjo01,1955,BBWAA,251.0,189.0,223.0,Y,Player,
1003399,Patsy Donovan,donovpa01,1955,Veterans,,,,N,Player,
1003633,George Earnshaw,earnsge01,1955,BBWAA,251.0,189.0,2.0,N,Player,
1003772,Bob Emslie,emslibo01,1955,Veterans,,,,N,Umpire,
1003889,Red Faber,faberre01,1955,BBWAA,251.0,189.0,27.0,N,Player,
1004162,Silver Flint,flintsi01,1955,Veterans,,,,N,Player,
1004316,Buck Freeman,freembu01,1955,Veterans,,,,N,Player,
1004469,Pud Galvin,galvipu01,1955,Veterans,,,,N,Player,
1004757,Jack Glasscock,glassja01,1955,Veterans,,,,N,Player,
1004821,Lefty Gomez,gomezle01,1955,BBWAA,251.0,189.0,71.0,N,Player,
1004874,Joe Gordon,gordojo01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1004893,Goose Goslin,gosligo01,1955,BBWAA,251.0,189.0,7.0,N,Player,
1004904,Hank Gowdy,gowdyha01,1955,BBWAA,251.0,189.0,90.0,N,Player,
1004996,Hank Greenberg,greenha01,1955,BBWAA,251.0,189.0,157.0,N,Player,
1005061,Burleigh Grimes,grimebu01,1955,BBWAA,251.0,189.0,3.0,N,Player,
1005078,Heinie Groh,grohhe01,1955,BBWAA,251.0,189.0,5.0,N,Player,
1005173,Mule Haas,haasmu01,1955,BBWAA,251.0,189.0,1.0,N,Player,
1005191,Chick Hafey,hafeych01,1955,BBWAA,251.0,189.0,4.0,N,Player,
1005209,Jesse Haines,haineje01,1955,BBWAA,251.0,189.0,10.0,N,Player,
