IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000045,Bobby Adams,adamsbo03,1966,BBWAA,302.0,227.0,1.0,N,Player,
1001234,Lou Boudreau,boudrlo01,1966,BBWAA,302.0,227.0,115.0,N,Player,
1001421,Tommy Bridges,bridgto01,1966,BBWAA,302.0,227.0,16.0,N,Player,
1001871,Roy Campanella,camparo01,1966,BBWAA,302.0,227.0,197.0,N,Player,
1001984,Chico Carrasquel,carrach01,1966,BBWAA,302.0,227.0,1.0,N,Player,
1002093,Phil Cavarretta,cavarph01,1966,BBWAA,302.0,227.0,9.0,N,Player,
1003346,Larry Doby,dobyla01,1966,BBWAA,302.0,227.0,7.0,N,Player,
1003355,Bobby Doerr,doerrbo01,1966,BBWAA,302.0,227.0,30.0,N,Player,
1003786,Del Ennis,ennisde01,1966,BBWAA,302.0,227.0,3.0,N,Player,
1003816,Carl Erskine,erskica01,1966,BBWAA,302.0,227.0,6.0,N,Player,
1004409,Carl Furillo,furilca01,1966,BBWAA,302.0,227.0,2.0,N,Player,
1004874,Joe Gordon,gordojo01,1966,BBWAA,302.0,227.0,31.0,N,Player,
1005074,Marv Grissom,grissma01,1966,BBWAA,302.0,227.0,2.0,N,Player,
1005339,Mel Harder,hardeme01,1966,BBWAA,302.0,227.0,34.0,N,Player,
1005496,Grady Hatton,hattogr01,1966,BBWAA,302.0,227.0,4.0,N,Player,
1005556,Jim Hearn,hearnji01,1966,BBWAA,302.0,227.0,1.0,N,Player,
1005582,Jim Hegan,heganji01,1966,BBWAA,302.0,227.0,5.0,N,Player,
1005627,Solly Hemus,hemusso01,1966,BBWAA,302.0,227.0,1.0,N,Player,
1005692,Billy Herman,hermabi01,1966,BBWAA,302.0,227.0,28.0,N,Player,
1008108,Marty Marion,marioma01,1966,BBWAA,302.0,227.0,86.0,N,Player,
1008184,Morrie Martin,martimo01,1966,BBWAA,302.0,227.0,2.0,N,Player,
1006783,George Kell,kellge01,1966,BBWAA,302.0,227.0,29.0,N,Player,
1006923,Ralph Kiner,kinerra01,1966,BBWAA,302.0,227.0,74.0,N,Player,
1007517,Bob Lemon,lemonbo01,1966,BBWAA,302.0,227.0,21.0,N,Player,
1007694,Whitey Lockman,lockmwh01,1966,BBWAA,302.0,227.0,4.0,N,Player,
1007718,Ernie Lombardi,lombaer01,1966,BBWAA,302.0,227.0,34.0,N,Player,
1007751,Al Lopez,lopezal01,1966,BBWAA,302.0,227.0,109.0,N,Manager,
1008471,Gil McDougald,mcdougi01,1966,BBWAA,302.0,227.0,5.0,N,Player,
1008719,Joe Medwick,medwijo01,1966,BBWAA,302.0,227.0,187.0,N,Player,
1009014,Johnny Mize,mizejo01,1966,BBWAA,302.0,227.0,81.0,N,Player,
1009529,Don Newcombe,newcodo01,1966,BBWAA,302.0,227.0,7.0,N,Player,
1009535,Hal Newhouser,newhoha01,1966,BBWAA,302.0,227.0,32.0,N,Player,
1011296,Red Ruffing,ruffire01,1966,BBWAA,302.0,227.0,208.0,N,Player,
1011459,Hank Sauer,sauerha01,1966,BBWAA,302.0,227.0,4.0,N,Player,
1009546,Bobo Newsom,newsobo01,1966,BBWAA,302.0,227.0,25.0,N,Player,
1009948,Andy Pafko,pafkoan01,1966,BBWAA,302.0,227.0,2.0,N,Player,
1010445,Bob Porterfield,portebo01,1966,BBWAA,302.0,227.0,1.0,N,Player,
1010776,Pee Wee Reese,reesepe01,1966,BBWAA,302.0,227.0,95.0,N,Player,
1010860,Allie Reynolds,reynoal01,1966,BBWAA,302.0,227.0,60.0,N,Player,
1010894,Del Rice,ricede01,1966,BBWAA,302.0,227.0,2.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1966,BBWAA,302.0,227.0,54.0,N,Player,
1012060,Enos Slaughter,slaugen01,1966,BBWAA,302.0,227.0,100.0,N,Player,
1012481,Casey Stengel,stengca01,1966,Veterans,,,,Y,Manager,Inducted in special election
1013032,Bobby Thomson,thomsbo01,1966,BBWAA,302.0,227.0,12.0,N,Player,
1013350,Johnny Vander Meer,vandejo01,1966,BBWAA,302.0,227.0,72.0,N,Player,
1013377,Arky Vaughan,vaughar01,1966,BBWAA,302.0,227.0,36.0,N,Player,
1013416,Mickey Vernon,vernomi01,1966,BBWAA,302.0,227.0,20.0,N,Player,
1013583,Bucky Walters,waltebu01,1966,BBWAA,302.0,227.0,56.0,N,Player,
1014040,Ted Williams,willite01,1966,BBWAA,302.0,227.0,282.0,Y,Player,
