IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1994,BBWAA,456.0,342.0,66.0,N,Player,
1000335,Richie Ashburn,ashburi01,1994,Veterans,,,,N,Player,Highest vote-getter behind Rizzuto
1000700,Don Baylor,baylodo01,1994,BBWAA,456.0,342.0,12.0,N,Player,
1001094,Vida Blue,bluevi01,1994,BBWAA,456.0,342.0,14.0,N,Player,
1001157,Bobby Bonds,bondsbo01,1994,BBWAA,456.0,342.0,37.0,N,Player,
1001283,Ken Boyer,boyerke01,1994,BBWAA,456.0,342.0,54.0,N,Player,
1001964,Steve Carlton,carltst01,1994,BBWAA,456.0,342.0,436.0,Y,Player,
1002103,Orlando Cepeda,cepedor01,1994,BBWAA,456.0,342.0,335.0,N,Player,
1002119,Chris Chambliss,chambch01,1994,BBWAA,456.0,342.0,0.0,N,Player,
1002494,Dave Concepcion,conceda01,1994,BBWAA,456.0,342.0,31.0,N,Player,
1002841,Jose Cruz,cruzjo01,1994,BBWAA,456.0,342.0,2.0,N,Player,
1002924,Bill Dahlen,dahlebi01,1994,Veterans,,,,N,Player,
1015012,Leon Day,dayle99,1994,Veterans,,,,N,Player,
1003596,Leo Durocher,durocle01,1994,Veterans,,,,Y,Manager,
1004165,Curt Flood,floodcu01,1994,BBWAA,456.0,342.0,39.0,N,Player,
1004250,George Foster,fostege01,1994,BBWAA,456.0,342.0,16.0,N,Player,
1004281,Nellie Fox,foxne01,1994,Veterans,,,,N,Player,
1004541,Phil Garner,garneph01,1994,BBWAA,456.0,342.0,2.0,N,Player,
1004557,Steve Garvey,garvest01,1994,BBWAA,456.0,342.0,166.0,N,Player,
1005124,Ron Guidry,guidrro01,1994,BBWAA,456.0,342.0,24.0,N,Player,
1005642,George Hendrick,hendrge01,1994,BBWAA,456.0,342.0,0.0,N,Player,
1005883,Gil Hodges,hodgegi01,1994,Veterans,,,,N,Player,
1006026,Bob Horner,hornebo01,1994,BBWAA,456.0,342.0,0.0,N,Player,
1008110,Roger Maris,marisro01,1994,Veterans,,,,N,Player,
1008313,Carl Mays,maysca01,1994,Veterans,,,,N,Player,
1006660,Jim Kaat,kaatji01,1994,BBWAA,456.0,342.0,98.0,N,Player,
1007043,Ray Knight,knighra01,1994,BBWAA,456.0,342.0,1.0,N,Player,
1007712,Mickey Lolich,lolicmi01,1994,BBWAA,456.0,342.0,23.0,N,Player,
1008546,Scott McGregor,mcgresc01,1994,BBWAA,456.0,342.0,0.0,N,Player,
1008984,Minnie Minoso,minosmi01,1994,BBWAA,456.0,342.0,45.0,N,Player,
1009334,Thurman Munson,munsoth01,1994,BBWAA,456.0,342.0,31.0,N,Player,
1009517,Graig Nettles,nettlgr01,1994,BBWAA,456.0,342.0,38.0,N,Player,
1011447,Ron Santo,santoro01,1994,BBWAA,456.0,342.0,150.0,N,Player,
1009582,Joe Niekro,niekrjo01,1994,BBWAA,456.0,342.0,6.0,N,Player,
1009583,Phil Niekro,niekrph01,1994,BBWAA,456.0,342.0,273.0,N,Player,
1009772,Tony Oliva,olivato01,1994,BBWAA,456.0,342.0,158.0,N,Player,
1010020,Larry Parrish,parrila01,1994,BBWAA,456.0,342.0,2.0,N,Player,
1010188,Tony Perez,perezto01,1994,BBWAA,456.0,342.0,263.0,N,Player,
1010360,Vada Pinson,pinsova01,1994,BBWAA,456.0,342.0,46.0,N,Player,
1010860,Allie Reynolds,reynoal01,1994,Veterans,,,,N,Player,
1011011,Phil Rizzuto,rizzuph01,1994,Veterans,,,,Y,Player,
1011217,Pete Rose,rosepe01,1994,BBWAA,456.0,342.0,19.0,N,Player,
1011986,Ted Simmons,simmote01,1994,BBWAA,456.0,342.0,17.0,N,Player,
1012289,Mario Soto,sotoma01,1994,BBWAA,456.0,342.0,0.0,N,Player,
1012440,Rusty Staub,staubru01,1994,BBWAA,456.0,342.0,36.0,N,Player,
1012743,Bruce Sutter,suttebr01,1994,BBWAA,456.0,342.0,109.0,N,Player,
1012745,Don Sutton,suttodo01,1994,BBWAA,456.0,342.0,259.0,N,Player,
1013054,Luis Tiant,tiantlu01,1994,BBWAA,456.0,342.0,42.0,N,Player,
1013133,Joe Torre,torrejo01,1994,BBWAA,456.0,342.0,53.0,N,Player,
