IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
261,Moises Alou,aloumo01,2014,BBWAA,571.0,429.0,6.0,N,Player,
547,Jeff Bagwell,bagweje01,2014,BBWAA,571.0,429.0,310.0,N,Player,
865,Armando Benitez,benitar01,2014,BBWAA,571.0,429.0,1.0,N,Player,
549,Craig Biggio,biggicr01,2014,BBWAA,571.0,429.0,427.0,N,Player,
1109,Barry Bonds,bondsba01,2014,BBWAA,571.0,429.0,198.0,N,Player,
314,Sean Casey,caseyse01,2014,BBWAA,571.0,429.0,0.0,N,Player,
815,Roger Clemens,clemero02,2014,BBWAA,571.0,429.0,202.0,N,Player,
1002494,Dave Concepcion,conceda01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
1002693,Bobby Cox,coxbo01,2014,Veterans - Expansion Era,16.0,12.0,16.0,Y,Manager,
230,Ray Durham,durhara01,2014,BBWAA,571.0,429.0,0.0,N,Player,
650,Eric Gagne,gagneer01,2014,BBWAA,571.0,429.0,2.0,N,Player,
1004557,Steve Garvey,garvest01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
90,Tom Glavine,glavito02,2014,BBWAA,571.0,429.0,525.0,Y,Player,
55,Luis Gonzalez,gonzalu01,2014,BBWAA,571.0,429.0,5.0,N,Player,
104,Greg Maddux,maddugr01,2014,BBWAA,571.0,429.0,555.0,Y,Player,
1008155,Billy Martin,martibi01,2014,Veterans - Expansion Era,16.0,12.0,,N,Manager,<6 votes
1086,Edgar Martinez,martied01,2014,BBWAA,571.0,429.0,144.0,N,Player,
1008261,Don Mattingly,mattido01,2014,BBWAA,571.0,429.0,47.0,N,Player,
1006515,Tommy John,johnto01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
1775,Jason Jones,jonesja05,2014,BBWAA,571.0,429.0,1.0,N,Player,
436,Todd Jones,jonesto02,2014,BBWAA,571.0,429.0,0.0,N,Player,
1119,Jeff Kent,kentje01,2014,BBWAA,571.0,429.0,87.0,N,Player,
1007362,Tony LaRussa,larusto01,2014,Veterans - Expansion Era,16.0,12.0,16.0,Y,Manager,
662,Paul Lo Duca,loducpa01,2014,BBWAA,571.0,429.0,0.0,N,Player,
293,Fred McGriff,mcgrifr01,2014,BBWAA,571.0,429.0,67.0,N,Player,
1008559,Mark McGwire,mcgwima01,2014,BBWAA,571.0,429.0,63.0,N,Player,
1009211,Jack Morris,morrija02,2014,BBWAA,571.0,429.0,351.0,N,Player,
837,Mike Mussina,mussimi01,2014,BBWAA,571.0,429.0,116.0,N,Player,
73,Curt Schilling,schilcu01,2014,BBWAA,571.0,429.0,167.0,N,Player,
666,Hideo Nomo,nomohi01,2014,BBWAA,571.0,429.0,6.0,N,Player,
1266,Rafael Palmeiro,palmera01,2014,BBWAA,571.0,429.0,25.0,N,Player,
1010000,Dave Parker,parkeda01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
893,Mike Piazza,piazzmi01,2014,BBWAA,571.0,429.0,355.0,N,Player,
1010622,Dan Quisenberry,quiseda01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
1406,Tim Raines,raineti01,2014,BBWAA,571.0,429.0,263.0,N,Player,
1277,Kenny Rogers,rogerke01,2014,BBWAA,571.0,429.0,1.0,N,Player,
709,Richie Sexson,sexsori01,2014,BBWAA,571.0,429.0,0.0,N,Player,
1011986,Ted Simmons,simmote01,2014,Veterans - Expansion Era,16.0,12.0,,N,Player,<6 votes
1012175,Lee Smith,smithle02,2014,BBWAA,571.0,429.0,171.0,N,Player,
302,Sammy Sosa,sosasa01,2014,BBWAA,571.0,429.0,41.0,N,Player,
1012976,Frank Thomas,thomafr04,2014,BBWAA,571.0,429.0,478.0,Y,Player,
1187,Mike Timlin,timlimi01,2014,BBWAA,571.0,429.0,0.0,N,Player,
1013133,Joe Torre,torrejo01,2014,Veterans - Expansion Era,16.0,12.0,16.0,Y,Manager,
1013157,Alan Trammell,trammal01,2014,BBWAA,571.0,429.0,119.0,N,Player,
455,Larry Walker,walkela01,2014,BBWAA,571.0,429.0,58.0,N,Player,
