IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000080,Tommie Agee,ageeto01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1000132,Bernie Allen,allenbe01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1000160,Gene Alley,alleyge01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1000184,Walter Alston,alstowa01,1979,Veterans,,,,N,Manager,At least 1 vote
1000278,Luis Aparicio,aparilu01,1979,BBWAA,432.0,324.0,120.0,N,Player,
1000335,Richie Ashburn,ashburi01,1979,BBWAA,432.0,324.0,130.0,N,Player,
1000732,Jim Beauchamp,beaucji01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1001146,Bobby Bolin,bolinbo01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1001282,Clete Boyer,boyercl02,1979,BBWAA,432.0,324.0,3.0,N,Player,
1001283,Ken Boyer,boyerke01,1979,BBWAA,432.0,324.0,20.0,N,Player,
1001653,Jim Bunning,bunniji01,1979,BBWAA,432.0,324.0,147.0,N,Player,
1001662,Lew Burdette,burdele01,1979,BBWAA,432.0,324.0,53.0,N,Player,
1001851,Johnny Callison,callijo01,1979,BBWAA,432.0,324.0,1.0,N,Player,
1002602,Wilbur Cooper,coopewi01,1979,Veterans,,,,N,Player,At least 1 vote
1002729,Del Crandall,crandde01,1979,BBWAA,432.0,324.0,9.0,N,Player,
1002869,Ray Culp,culpra01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1014963,Ray Dandridge,dandrra99,1979,Veterans,,,,N,Player,At least 1 vote
1003005,Jake Daubert,daubeja01,1979,Veterans,,,,N,Player,At least 1 vote
1003516,Don Drysdale,drysddo01,1979,BBWAA,432.0,324.0,233.0,N,Player,
1003891,Roy Face,facero01,1979,BBWAA,432.0,324.0,35.0,N,Player,
1004085,Eddie Fisher,fisheed02,1979,BBWAA,432.0,324.0,0.0,N,Player,
1004122,Freddie Fitzsimmons,fitzsfr01,1979,Veterans,,,,N,Player,At least 1 vote
1004165,Curt Flood,floodcu01,1979,BBWAA,432.0,324.0,14.0,N,Player,
1004281,Nellie Fox,foxne01,1979,BBWAA,432.0,324.0,174.0,N,Player,
1004751,Fred Gladding,gladdfr01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1005068,Charlie Grimm,grimmch01,1979,Veterans,,,,N,Player,At least 1 vote
1005184,Harvey Haddix,haddiha01,1979,BBWAA,432.0,324.0,8.0,N,Player,
1005691,Babe Herman,hermaba01,1979,Veterans,,,,N,Player,At least 1 vote
1005883,Gil Hodges,hodgegi01,1979,BBWAA,432.0,324.0,242.0,N,Player,
1006079,Elston Howard,howarel01,1979,BBWAA,432.0,324.0,30.0,N,Player,
1006080,Frank Howard,howarfr01,1979,BBWAA,432.0,324.0,6.0,N,Player,
1015810,Biz Mackey,mackebi99,1979,Veterans,,,,N,Player,At least 1 vote
1008039,Jim Maloney,malonji01,1979,BBWAA,432.0,324.0,2.0,N,Player,
1008110,Roger Maris,marisro01,1979,BBWAA,432.0,324.0,127.0,N,Player,
1008302,Jerry May,mayje01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1008315,Willie Mays,mayswi01,1979,BBWAA,432.0,324.0,409.0,Y,Player,
1008316,Bill Mazeroski,mazerbi01,1979,BBWAA,432.0,324.0,36.0,N,Player,
1006836,Brickyard Kennedy,kennebr01,1979,Veterans,,,,N,Player,
1006991,Chuck Klein,kleinch01,1979,Veterans,,,,N,Player,At least 1 vote
1007020,Ted Kluszewski,kluszte01,1979,BBWAA,432.0,324.0,58.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1979,BBWAA,432.0,324.0,63.0,N,Player,
1007324,Hal Lanier,lanieha01,1979,BBWAA,432.0,324.0,1.0,N,Player,
1007359,Don Larsen,larsedo01,1979,BBWAA,432.0,324.0,53.0,N,Player,
1007410,Vern Law,lawve01,1979,BBWAA,432.0,324.0,9.0,N,Player,
1008603,Denny McLain,mclaide01,1979,BBWAA,432.0,324.0,3.0,N,Player,
1009014,Johnny Mize,mizejo01,1979,Veterans,,,,N,Player,At least 1 vote
1009529,Don Newcombe,newcodo01,1979,BBWAA,432.0,324.0,52.0,N,Player,
1011600,Red Schoendienst,schoere01,1979,BBWAA,432.0,324.0,159.0,N,Player,
1009734,Lefty O'Doul,odoulle01,1979,Veterans,,,,N,Player,At least 1 vote
1009950,Jose Pagan,paganjo01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1009989,Milt Pappas,pappami01,1979,BBWAA,432.0,324.0,5.0,N,Player,
1010167,Joe Pepitone,pepitjo01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1010201,Ron Perranoski,perraro01,1979,BBWAA,432.0,324.0,6.0,N,Player,
1010778,Rich Reese,reeseri01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1011918,Urban Shocker,shockur01,1979,Veterans,,,,N,Player,At least 1 vote
1011931,Chris Short,shortch02,1979,BBWAA,432.0,324.0,1.0,N,Player,
1012060,Enos Slaughter,slaugen01,1979,BBWAA,432.0,324.0,297.0,N,Player,
1012230,Duke Snider,snidedu01,1979,BBWAA,432.0,324.0,308.0,N,Player,
1012383,Larry Stahl,stahlla01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1569,John Stephens,stephjo03,1979,BBWAA,432.0,324.0,0.0,N,Player,
1012522,Jimmy Stewart,stewaji01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1012916,Fred Tenney,tennefr02,1979,Veterans,,,,N,Player,At least 1 vote
1013032,Bobby Thomson,thomsbo01,1979,BBWAA,432.0,324.0,11.0,N,Player,
1013123,Jeff Torborg,torboje01,1979,BBWAA,432.0,324.0,0.0,N,Player,
1013416,Mickey Vernon,vernomi01,1979,BBWAA,432.0,324.0,88.0,N,Player,
1013945,Hoyt Wilhelm,wilheho01,1979,BBWAA,432.0,324.0,168.0,N,Player,
1016753,Joe Williams,willijo99,1979,Veterans,,,,N,Player,At least 1 vote
1014042,Vic Willis,willivi01,1979,Veterans,,,,N,Player,At least 1 vote
1014053,Maury Wills,willsma01,1979,BBWAA,432.0,324.0,166.0,N,Player,
1014083,Hack Wilson,wilsoha01,1979,Veterans,,,,Y,Player,
1014280,Glenn Wright,wrighgl01,1979,Veterans,,,,N,Player,At least 1 vote
