IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1953,BBWAA,264.0,198.0,17.0,N,Player,
1000191,Nick Altrock,altroni01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1000284,Luke Appling,applilu01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1000497,Neal Ball,ballne01,1953,Veterans,,,,N,Player,
1000503,Dave Bancroft,bancrda01,1953,BBWAA,264.0,198.0,10.0,N,Player,
1000754,Jake Beckley,becklja01,1953,Veterans,,,,N,Player,
1001228,Jim Bottomley,bottoji01,1953,BBWAA,264.0,198.0,10.0,N,Player,
1001304,Bill Bradley,bradlbi01,1953,Veterans,,,,N,Player,
1001634,Charlie Buffinton,buffich01,1953,Veterans,,,,N,Player,
1001749,Donie Bush,bushdo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1001944,Max Carey,careyma01,1953,BBWAA,264.0,198.0,55.0,N,Player,
1001991,Bill Carrigan,carribi02,1953,Veterans,,,,N,Manager,
1002293,John Clarkson,clarkjo01,1953,Veterans,,,,N,Player,
1002478,Earle Combs,combsea01,1953,BBWAA,264.0,198.0,3.0,N,Player,
1002537,Roger Connor,connoro01,1953,Veterans,,,,N,Player,
1002538,Tom Connolly,connoto01,1953,Veterans,,,,Y,Umpire,
1002583,Jack Coombs,coombja01,1953,Veterans,,,,N,Player,
1002602,Wilbur Cooper,coopewi01,1953,BBWAA,264.0,198.0,9.0,N,Player,
1002618,Larry Corcoran,corcola01,1953,Veterans,,,,N,Player,
1002748,Sam Crawford,crawfsa01,1953,Veterans,,,,N,Player,
1002796,Joe Cronin,cronijo01,1953,BBWAA,264.0,198.0,69.0,N,Player,
1002808,Lave Cross,crossla01,1953,Veterans,,,,N,Player,
1002914,Kiki Cuyler,cuyleki01,1953,BBWAA,264.0,198.0,18.0,N,Player,
1002924,Bill Dahlen,dahlebi01,1953,Veterans,,,,N,Player,
1003005,Jake Daubert,daubeja01,1953,Veterans,,,,N,Player,
1003106,Dizzy Dean,deandi01,1953,BBWAA,264.0,198.0,209.0,Y,Player,
1003209,Jerry Denny,dennyje01,1953,Veterans,,,,N,Player,
1003271,Bill Dickey,dickebi01,1953,BBWAA,264.0,198.0,179.0,N,Player,
1003311,Joe DiMaggio,dimagjo01,1953,BBWAA,264.0,198.0,117.0,N,Player,
1003355,Bobby Doerr,doerrbo01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1003399,Patsy Donovan,donovpa01,1953,Veterans,,,,N,Player,
1003707,Howard Ehmke,ehmkeho01,1953,BBWAA,264.0,198.0,3.0,N,Player,
1003772,Bob Emslie,emslibo01,1953,Veterans,,,,N,Umpire,
1003889,Red Faber,faberre01,1953,BBWAA,264.0,198.0,9.0,N,Player,
1004162,Silver Flint,flintsi01,1953,Veterans,,,,N,Player,
1004316,Buck Freeman,freembu01,1953,Veterans,,,,N,Player,
1004469,Pud Galvin,galvipu01,1953,Veterans,,,,N,Player,
1004757,Jack Glasscock,glassja01,1953,Veterans,,,,N,Player,
1004821,Lefty Gomez,gomezle01,1953,BBWAA,264.0,198.0,35.0,N,Player,
1004841,Mike Gonzalez,gonzami01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1004904,Hank Gowdy,gowdyha01,1953,BBWAA,264.0,198.0,58.0,N,Player,
1004996,Hank Greenberg,greenha01,1953,BBWAA,264.0,198.0,80.0,N,Player,
1005061,Burleigh Grimes,grimebu01,1953,BBWAA,264.0,198.0,9.0,N,Player,
1005068,Charlie Grimm,grimmch01,1953,BBWAA,264.0,198.0,9.0,N,Player,
1005191,Chick Hafey,hafeych01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1005209,Jesse Haines,haineje01,1953,BBWAA,264.0,198.0,4.0,N,Player,
1005270,Billy Hamilton,hamilbi01,1953,Veterans,,,,N,Player,
1005314,Ned Hanlon,hanlone01,1953,Veterans,,,,N,Manager,
1005339,Mel Harder,hardeme01,1953,BBWAA,264.0,198.0,8.0,N,Player,
1005402,Bucky Harris,harribu01,1953,BBWAA,264.0,198.0,21.0,N,Manager,
1005458,Gabby Hartnett,hartnga01,1953,BBWAA,264.0,198.0,104.0,N,Player,
1005664,Tommy Henrich,henrito01,1953,BBWAA,264.0,198.0,10.0,N,Player,
1005691,Babe Herman,hermaba01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1006002,Harry Hooper,hoopeha01,1953,Veterans,,,,N,Player,
1006115,Waite Hoyt,hoytwa01,1953,BBWAA,264.0,198.0,14.0,N,Player,
1006148,Miller Huggins,huggimi01,1953,Veterans,,,,N,Manager,
1008099,Rabbit Maranville,maranra01,1953,BBWAA,264.0,198.0,164.0,N,Player,
1008125,Rube Marquard,marquru01,1953,BBWAA,264.0,198.0,19.0,N,Player,
1008125,Rube Marquard,marquru01,1953,Veterans,,,,N,Player,
1008189,Pepper Martin,martipe01,1953,BBWAA,264.0,198.0,43.0,N,Player,
1008322,Jimmy McAleer,mcaleji01,1953,Veterans,,,,N,Pioneer,
1006314,Travis Jackson,jackstr01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1006630,Addie Joss,jossad01,1953,Veterans,,,,N,Player,
1006743,Tim Keefe,keefeti01,1953,Veterans,,,,N,Player,
1006768,Charlie Keller,kellech01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1006776,Joe Kelley,kellejo01,1953,Veterans,,,,N,Player,
1007008,Johnny Kling,klingjo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1007008,Johnny Kling,klingjo01,1953,Veterans,,,,N,Player,
1007315,Bill Lange,langebi01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1007315,Bill Lange,langebi01,1953,Veterans,,,,N,Player,
1007422,Tony Lazzeri,lazzeto01,1953,BBWAA,264.0,198.0,28.0,N,Player,
1007428,Tommy Leach,leachto01,1953,Veterans,,,,N,Player,
1007579,Duffy Lewis,lewisdu01,1953,BBWAA,264.0,198.0,20.0,N,Player,
1007579,Duffy Lewis,lewisdu01,1953,Veterans,,,,N,Player,
1007751,Al Lopez,lopezal01,1953,BBWAA,264.0,198.0,2.0,N,Manager,
1007843,Dolf Luque,luquedo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1007887,Ted Lyons,lyonste01,1953,BBWAA,264.0,198.0,139.0,N,Player,
1008374,Joe McCarthy,mccarjo99,1953,BBWAA,264.0,198.0,1.0,N,Manager,
1008416,Jim McCormick,mccorji01,1953,Veterans,,,,N,Player,
1008553,Deacon McGuire,mcguide01,1953,Veterans,,,,N,Player,
1008569,Stuffy McInnis,mcinnst01,1953,Veterans,,,,N,Player,
1008856,Clyde Milan,milancl01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1008856,Clyde Milan,milancl01,1953,Veterans,,,,N,Player,
1009128,Terry Moore,moorete01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1009291,Tony Mullane,mullato01,1953,Veterans,,,,N,Player,
1009485,Art Nehf,nehfar01,1953,BBWAA,264.0,198.0,4.0,N,Player,
1011247,Edd Roush,roushed01,1953,BBWAA,264.0,198.0,32.0,N,Player,
1011290,Muddy Ruel,ruelmu01,1953,BBWAA,264.0,198.0,8.0,N,Player,
1011296,Red Ruffing,ruffire01,1953,BBWAA,264.0,198.0,24.0,N,Player,
1011308,Amos Rusie,rusieam01,1953,Veterans,,,,N,Player,
1011341,Jimmy Ryan,ryanji01,1953,Veterans,,,,N,Player,
1011506,Germany Schaefer,schaege01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1011517,Ray Schalk,schalra01,1953,BBWAA,264.0,198.0,52.0,N,Player,
1011679,Everett Scott,scottev01,1953,BBWAA,264.0,198.0,5.0,N,Player,
1011732,George Selkirk,selkige01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1009721,Hank O'Day,odayha01,1953,Veterans,,,,N,Umpire,
1009734,Lefty O'Doul,odoulle01,1953,BBWAA,264.0,198.0,11.0,N,Player,
1009765,Charley O'Leary,olearch01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1009820,Steve O'Neill,oneilst01,1953,BBWAA,264.0,198.0,13.0,N,Player,
1010116,Roger Peckinpaugh,peckiro01,1953,BBWAA,264.0,198.0,2.0,N,Player,
1010263,Fred Pfeffer,pfefffr01,1953,Veterans,,,,N,Player,
1010487,Jack Powell,powelja01,1953,Veterans,,,,N,Player,
1010551,Hub Pruett,pruethu01,1953,BBWAA,264.0,198.0,1.0,N,Player,
1010900,Sam Rice,ricesa01,1953,BBWAA,264.0,198.0,3.0,N,Player,
1011008,Eppa Rixey,rixeyep01,1953,BBWAA,264.0,198.0,3.0,N,Player,
1011027,Dave Robertson,roberda01,1953,BBWAA,264.0,198.0,1.0,N,Player,
