IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000335,Richie Ashburn,ashburi01,1973,BBWAA,380.0,285.0,25.0,N,Player,
1001228,Jim Bottomley,bottoji01,1973,Veterans,,,,N,Player,
1001375,Harry Brecheen,brechha01,1973,BBWAA,380.0,285.0,3.0,N,Player,
1001662,Lew Burdette,burdele01,1973,BBWAA,380.0,285.0,12.0,N,Player,
1001665,Smoky Burgess,burgesm01,1973,BBWAA,380.0,285.0,1.0,N,Player,
1002093,Phil Cavarretta,cavarph01,1973,BBWAA,380.0,285.0,73.0,N,Player,
1002340,Roberto Clemente,clemero01,1973,Special Election,,,,Y,Player,
1002601,Walker Cooper,coopewa01,1973,BBWAA,380.0,285.0,8.0,N,Player,
1003310,Dom DiMaggio,dimagdo01,1973,BBWAA,380.0,285.0,43.0,N,Player,
1003816,Carl Erskine,erskica01,1973,BBWAA,380.0,285.0,4.0,N,Player,
1004227,Whitey Ford,fordwh01,1973,BBWAA,380.0,285.0,255.0,N,Player,
1004281,Nellie Fox,foxne01,1973,BBWAA,380.0,285.0,73.0,N,Player,
1005075,Dick Groat,groatdi01,1973,BBWAA,380.0,285.0,7.0,N,Player,
1005184,Harvey Haddix,haddiha01,1973,BBWAA,380.0,285.0,1.0,N,Player,
1005883,Gil Hodges,hodgegi01,1973,BBWAA,380.0,285.0,218.0,N,Player,
1008108,Marty Marion,marioma01,1973,BBWAA,380.0,285.0,127.0,N,Player,
1006275,Monte Irvin,irvinmo01,1973,Negro League,,,,Y,Player,
1006783,George Kell,kellge01,1973,BBWAA,380.0,285.0,114.0,N,Player,
1006799,George Kelly,kellyge01,1973,Veterans,,,,Y,Player,
1006923,Ralph Kiner,kinerra01,1973,BBWAA,380.0,285.0,235.0,N,Player,
1007020,Ted Kluszewski,kluszte01,1973,BBWAA,380.0,285.0,14.0,N,Player,
1007410,Vern Law,lawve01,1973,BBWAA,380.0,285.0,9.0,N,Player,
1007517,Bob Lemon,lemonbo01,1973,BBWAA,380.0,285.0,177.0,N,Player,
1007533,Dutch Leonard,leonadu02,1973,BBWAA,380.0,285.0,6.0,N,Player,
1007718,Ernie Lombardi,lombaer01,1973,Veterans,,,,N,Player,
1008471,Gil McDougald,mcdougi01,1973,BBWAA,380.0,285.0,2.0,N,Player,
1008643,Roy McMillan,mcmilro01,1973,BBWAA,380.0,285.0,5.0,N,Player,
1009014,Johnny Mize,mizejo01,1973,BBWAA,380.0,285.0,157.0,N,Player,
1009529,Don Newcombe,newcodo01,1973,BBWAA,380.0,285.0,11.0,N,Player,
1011373,Johnny Sain,sainjo01,1973,BBWAA,380.0,285.0,47.0,N,Player,
1011600,Red Schoendienst,schoere01,1973,BBWAA,380.0,285.0,96.0,N,Player,
1009535,Hal Newhouser,newhoha01,1973,BBWAA,380.0,285.0,79.0,N,Player,
1009546,Bobo Newsom,newsobo01,1973,BBWAA,380.0,285.0,33.0,N,Player,
1010326,Billy Pierce,piercbi02,1973,BBWAA,380.0,285.0,4.0,N,Player,
1010702,Vic Raschi,raschvi01,1973,BBWAA,380.0,285.0,7.0,N,Player,
1010776,Pee Wee Reese,reesepe01,1973,BBWAA,380.0,285.0,126.0,N,Player,
1010860,Allie Reynolds,reynoal01,1973,BBWAA,380.0,285.0,93.0,N,Player,
1010903,Bobby Richardson,richabo01,1973,BBWAA,380.0,285.0,2.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1973,BBWAA,380.0,285.0,111.0,N,Player,
1011046,Robin Roberts,roberro01,1973,BBWAA,380.0,285.0,213.0,N,Player,
1011804,Bobby Shantz,shantbo01,1973,BBWAA,380.0,285.0,5.0,N,Player,
1011980,Curt Simmons,simmocu01,1973,BBWAA,380.0,285.0,5.0,N,Player,
1012060,Enos Slaughter,slaugen01,1973,BBWAA,380.0,285.0,145.0,N,Player,
1012230,Duke Snider,snidedu01,1973,BBWAA,380.0,285.0,101.0,N,Player,
1012299,Warren Spahn,spahnwa01,1973,BBWAA,380.0,285.0,316.0,Y,Player,
1013032,Bobby Thomson,thomsbo01,1973,BBWAA,380.0,285.0,3.0,N,Player,
1013416,Mickey Vernon,vernomi01,1973,BBWAA,380.0,285.0,23.0,N,Player,
1013757,Mickey Welch,welchmi01,1973,Veterans,,,,Y,Player,
1013795,Vic Wertz,wertzvi01,1973,BBWAA,380.0,285.0,2.0,N,Player,
