IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1990,BBWAA,444.0,333.0,58.0,N,Player,
1000335,Richie Ashburn,ashburi01,1990,Veterans,14.0,11.0,,N,Player,Had 8 or 9 votes
1000945,Jim Bibby,bibbyji01,1990,BBWAA,444.0,333.0,1.0,N,Player,
1001157,Bobby Bonds,bondsbo01,1990,BBWAA,444.0,333.0,30.0,N,Player,
1001283,Ken Boyer,boyerke01,1990,BBWAA,444.0,333.0,78.0,N,Player,
1001653,Jim Bunning,bunniji01,1990,BBWAA,444.0,333.0,257.0,N,Player,
1001830,Mike Caldwell,caldwmi01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1002103,Orlando Cepeda,cepedor01,1990,BBWAA,444.0,333.0,211.0,N,Player,
1003212,Bucky Dent,dentbu01,1990,BBWAA,444.0,333.0,3.0,N,Player,
1003596,Leo Durocher,durocle01,1990,Veterans,16.0,12.0,10.0,N,Manager,
1003891,Roy Face,facero01,1990,BBWAA,444.0,333.0,50.0,N,Player,
1004165,Curt Flood,floodcu01,1990,BBWAA,444.0,333.0,35.0,N,Player,
1004281,Nellie Fox,foxne01,1990,Veterans,14.0,11.0,,N,Player,Finalist
1004874,Joe Gordon,gordojo01,1990,Veterans,14.0,11.0,,N,Player,Finalist
1006104,Roy Howell,howelro02,1990,BBWAA,444.0,333.0,0.0,N,Player,
1008313,Carl Mays,maysca01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1008316,Bill Mazeroski,mazerbi01,1990,BBWAA,444.0,333.0,131.0,N,Player,
1006388,Fergie Jenkins,jenkife01,1990,BBWAA,444.0,333.0,296.0,N,Player,
1006660,Jim Kaat,kaatji01,1990,BBWAA,444.0,333.0,79.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1990,BBWAA,444.0,333.0,107.0,N,Player,
1007422,Tony Lazzeri,lazzeto01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1007712,Mickey Lolich,lolicmi01,1990,BBWAA,444.0,333.0,27.0,N,Player,
1007855,Greg Luzinski,luzingr01,1990,BBWAA,444.0,333.0,1.0,N,Player,
1007859,Sparky Lyle,lylesp01,1990,BBWAA,444.0,333.0,25.0,N,Player,
1008545,Tug McGraw,mcgratu01,1990,BBWAA,444.0,333.0,6.0,N,Player,
1008984,Minnie Minoso,minosmi01,1990,BBWAA,444.0,333.0,51.0,N,Player,
1009051,Rick Monday,mondari01,1990,BBWAA,444.0,333.0,2.0,N,Player,
1009139,Jose Morales,moraljo01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1009178,Joe Morgan,morgajo02,1990,BBWAA,444.0,333.0,363.0,Y,Player,
1009334,Thurman Munson,munsoth01,1990,BBWAA,444.0,333.0,33.0,N,Player,
1011447,Ron Santo,santoro01,1990,BBWAA,444.0,333.0,96.0,N,Player,
1011695,Tony Scott,scottto01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1009535,Hal Newhouser,newhoha01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1009772,Tony Oliva,olivato01,1990,BBWAA,444.0,333.0,142.0,N,Player,
1009893,Amos Otis,otisam01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1009973,Jim Palmer,palmeji01,1990,BBWAA,444.0,333.0,411.0,Y,Player,
1010210,Gaylord Perry,perryga01,1990,BBWAA,444.0,333.0,320.0,N,Player,
1010356,Lou Piniella,pinielo01,1990,BBWAA,444.0,333.0,2.0,N,Player,
1010360,Vada Pinson,pinsova01,1990,BBWAA,444.0,333.0,36.0,N,Player,
1010828,Jerry Remy,remyje01,1990,BBWAA,444.0,333.0,1.0,N,Player,
1011005,Mickey Rivers,rivermi01,1990,BBWAA,444.0,333.0,2.0,N,Player,
1011011,Phil Rizzuto,rizzuph01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1012011,Ken Singleton,singlke01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1012346,Paul Splittorff,splitpa01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1012446,John Stearns,stearjo01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1012718,Champ Summers,summech01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1013054,Luis Tiant,tiantlu01,1990,BBWAA,444.0,333.0,42.0,N,Player,
1013056,Dick Tidrow,tidrodi01,1990,BBWAA,444.0,333.0,0.0,N,Player,
1013133,Joe Torre,torrejo01,1990,BBWAA,444.0,333.0,55.0,N,Player,
1013134,Mike Torrez,torremi01,1990,BBWAA,444.0,333.0,1.0,N,Player,
1013162,Cecil Travis,travice01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1013677,Bob Watson,watsobo01,1990,BBWAA,444.0,333.0,3.0,N,Player,
1014042,Vic Willis,willivi01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
1014053,Maury Wills,willsma01,1990,BBWAA,444.0,333.0,95.0,N,Player,
