IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
945,Bobby Abreu,abreubo01,2022,BBWAA,394.0,296.0,34.0,N,Player,
1000137,Dick Allen,allendi01,2022,Veterans - Golden Age Era,16.0,12.0,11.0,N,Player,
1109,Barry Bonds,bondsba01,2022,BBWAA,394.0,296.0,260.0,N,Player,
1001283,Ken Boyer,boyerke01,2022,Veterans - Golden Age Era,16.0,12.0,,N,Player,<4 votes
225,Mark Buehrle,buehrma01,2022,BBWAA,394.0,296.0,23.0,N,Player,
815,Roger Clemens,clemero02,2022,BBWAA,394.0,296.0,257.0,N,Player,
1201,Carl Crawford,crawfca02,2022,BBWAA,394.0,296.0,0.0,N,Player,
1002924,Bill Dahlen,dahlebi01,2022,Veterans - Early Baseball Era,16.0,12.0,,N,Player,<4 votes
1003378,John Donaldson,donaljo01,2022,Veterans - Early Baseball Era,16.0,12.0,8.0,N,Player,
4613,Prince Fielder,fieldpr01,2022,BBWAA,394.0,296.0,2.0,N,Player,
1005434,Vic Harris,harrivi01,2022,Veterans - Early Baseball Era,16.0,12.0,10.0,N,Player,
432,Todd Helton,heltoto01,2022,BBWAA,394.0,296.0,205.0,N,Player,
1005883,Gil Hodges,hodgegi01,2022,Veterans - Golden Age Era,16.0,12.0,12.0,Y,Player,
2154,Ryan Howard,howarry01,2022,BBWAA,394.0,296.0,8.0,N,Player,
921,Tim Hudson,hudsoti01,2022,BBWAA,394.0,296.0,12.0,N,Player,
1008110,Roger Maris,marisro01,2022,Veterans - Golden Age Era,16.0,12.0,,N,Player,<4 votes
731,Torii Hunter,hunteto01,2022,BBWAA,394.0,296.0,21.0,N,Player,
96,Andruw Jones,jonesan01,2022,BBWAA,394.0,296.0,163.0,N,Player,
1006660,Jim Kaat,kaatji01,2022,Veterans - Golden Age Era,16.0,12.0,12.0,Y,Player,
1119,Jeff Kent,kentje01,2022,BBWAA,394.0,296.0,129.0,N,Player,
5705,Tim Lincecum,linceti01,2022,BBWAA,394.0,296.0,9.0,N,Player,
1008984,Minnie Minoso,minosmi01,2022,Veterans - Golden Age Era,16.0,12.0,14.0,Y,Player,
1737,Justin Morneau,morneju01,2022,BBWAA,394.0,296.0,5.0,N,Player,
1009402,Danny Murtaugh,murtada01,2022,Veterans - Golden Age Era,16.0,12.0,,N,Manager,<4 votes
1122,Joe Nathan,nathajo01,2022,BBWAA,394.0,296.0,17.0,N,Player,
1016348,George Scales,scalege01,2022,Veterans - Early Baseball Era,16.0,12.0,4.0,N,Player,
73,Curt Schilling,schilcu01,2022,BBWAA,394.0,296.0,231.0,N,Player,
1009734,Lefty O'Doul,odoulle01,2022,Veterans - Early Baseball Era,16.0,12.0,5.0,N,Player,
1009772,Tony Oliva,olivato01,2022,Veterans - Golden Age Era,16.0,12.0,12.0,Y,Player,
1016058,Buck O'Neil,oneilbu01,2022,Veterans - Early Baseball Era,16.0,12.0,13.0,Y,Executive,
745,David Ortiz,ortizda01,2022,BBWAA,394.0,296.0,307.0,Y,Player,
5975,Jonathan Papelbon,papeljo01,2022,BBWAA,394.0,296.0,5.0,N,Player,
1051,Jake Peavy,peavyja01,2022,BBWAA,394.0,296.0,0.0,N,Player,
840,Andy Pettitte,pettian01,2022,BBWAA,394.0,296.0,42.0,N,Player,
1010326,Billy Pierce,piercbi02,2022,Veterans - Golden Age Era,16.0,12.0,,N,Player,<4 votes
210,Manny Ramirez,ramirma02,2022,BBWAA,394.0,296.0,114.0,N,Player,
1016214,Dick Redding,reddidi01,2022,Veterans - Early Baseball Era,16.0,12.0,,N,Player,<4 votes
1010860,Allie Reynolds,reynoal01,2022,Veterans - Early Baseball Era,16.0,12.0,6.0,N,Player,
1274,Alex Rodriguez,rodrial01,2022,BBWAA,394.0,296.0,135.0,N,Player,
970,Scott Rolen,rolensc01,2022,BBWAA,394.0,296.0,249.0,N,Player,
971,Jimmy Rollins,rolliji01,2022,BBWAA,394.0,296.0,37.0,N,Player,
114,Gary Sheffield,sheffga01,2022,BBWAA,394.0,296.0,160.0,N,Player,
302,Sammy Sosa,sosasa01,2022,BBWAA,394.0,296.0,73.0,N,Player,
1281,Mark Teixeira,teixema01,2022,BBWAA,394.0,296.0,6.0,N,Player,
411,Omar Vizquel,vizquom01,2022,BBWAA,394.0,296.0,94.0,N,Player,
578,Billy Wagner,wagnebi02,2022,BBWAA,394.0,296.0,201.0,N,Player,
1014053,Maury Wills,willsma01,2022,Veterans - Golden Age Era,16.0,12.0,,N,Player,<4 votes
