IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
860,Roberto Alomar,alomaro01,2011,BBWAA,581.0,436.0,523.0,Y,Player,
175,Carlos Baerga,baergca01,2011,BBWAA,581.0,436.0,0.0,N,Player,
547,Jeff Bagwell,bagweje01,2011,BBWAA,581.0,436.0,242.0,N,Player,
1000434,Harold Baines,baineha01,2011,BBWAA,581.0,436.0,28.0,N,Player,
1001094,Vida Blue,bluevi01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1001098,Bert Blyleven,blylebe01,2011,BBWAA,581.0,436.0,463.0,Y,Player,
1067,Bret Boone,boonebr01,2011,BBWAA,581.0,436.0,1.0,N,Player,
178,Kevin Brown,brownke01,2011,BBWAA,581.0,436.0,12.0,N,Player,
1002494,Dave Concepcion,conceda01,2011,Veterans - Expansion Era,16.0,12.0,8.0,N,Player,
874,John Franco,francjo01,2011,BBWAA,581.0,436.0,27.0,N,Player,
1004557,Steve Garvey,garvest01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1251,Juan Gonzalez,gonzaju03,2011,BBWAA,581.0,436.0,30.0,N,Player,
652,Marquis Grissom,grissma02,2011,BBWAA,581.0,436.0,4.0,N,Player,
1005124,Ron Guidry,guidrro01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1394,Lenny Harris,harrile01,2011,BBWAA,581.0,436.0,0.0,N,Player,
469,Bobby Higginson,higgibo02,2011,BBWAA,581.0,436.0,0.0,N,Player,
1008155,Billy Martin,martibi01,2011,Veterans - Expansion Era,16.0,12.0,,N,Manager,<8 votes
1086,Edgar Martinez,martied01,2011,BBWAA,581.0,436.0,191.0,N,Player,
1168,Tino Martinez,martiti02,2011,BBWAA,581.0,436.0,6.0,N,Player,
1008261,Don Mattingly,mattido01,2011,BBWAA,581.0,436.0,79.0,N,Player,
523,Charles Johnson,johnsch04,2011,BBWAA,581.0,436.0,0.0,N,Player,
1006515,Tommy John,johnto01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
335,Barry Larkin,larkiba01,2011,BBWAA,581.0,436.0,361.0,N,Player,
883,Al Leiter,leiteal01,2011,BBWAA,581.0,436.0,4.0,N,Player,
293,Fred McGriff,mcgrifr01,2011,BBWAA,581.0,436.0,104.0,N,Player,
1008559,Mark McGwire,mcgwima01,2011,BBWAA,581.0,436.0,115.0,N,Player,
1314,Raul Mondesi,mondera01,2011,BBWAA,581.0,436.0,0.0,N,Player,
1009211,Jack Morris,morrija02,2011,BBWAA,581.0,436.0,311.0,N,Player,
1009355,Dale Murphy,murphda05,2011,BBWAA,581.0,436.0,73.0,N,Player,
1128,Kirk Rueter,rueteki01,2011,BBWAA,581.0,436.0,0.0,N,Player,
1130,Benito Santiago,santibe01,2011,BBWAA,581.0,436.0,1.0,N,Player,
1093,John Olerud,olerujo01,2011,BBWAA,581.0,436.0,4.0,N,Player,
1009773,Al Oliver,oliveal01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1266,Rafael Palmeiro,palmera01,2011,BBWAA,581.0,436.0,64.0,N,Player,
1010000,Dave Parker,parkeda01,2011,BBWAA,581.0,436.0,89.0,N,Player,
1406,Tim Raines,raineti01,2011,BBWAA,581.0,436.0,218.0,N,Player,
1011986,Ted Simmons,simmote01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1012175,Lee Smith,smithle02,2011,BBWAA,581.0,436.0,263.0,N,Player,
1012440,Rusty Staub,staubru01,2011,Veterans - Expansion Era,16.0,12.0,,N,Player,<8 votes
1013157,Alan Trammell,trammal01,2011,BBWAA,581.0,436.0,141.0,N,Player,
455,Larry Walker,walkela01,2011,BBWAA,581.0,436.0,118.0,N,Player,
