IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,1991,BBWAA,443.0,333.0,59.0,N,Player,
1000433,Bob Bailor,bailobo01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1001157,Bobby Bonds,bondsbo01,1991,BBWAA,443.0,333.0,39.0,N,Player,
1001243,Larry Bowa,bowala01,1991,BBWAA,443.0,333.0,11.0,N,Player,
1001283,Ken Boyer,boyerke01,1991,BBWAA,443.0,333.0,58.0,N,Player,
1001649,Al Bumbry,bumbral01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1001653,Jim Bunning,bunniji01,1991,BBWAA,443.0,333.0,282.0,N,Player,
1001731,Jeff Burroughs,burroje01,1991,BBWAA,443.0,333.0,1.0,N,Player,
1001942,Rod Carew,carewro01,1991,BBWAA,443.0,333.0,401.0,Y,Player,
1002103,Orlando Cepeda,cepedor01,1991,BBWAA,443.0,333.0,192.0,N,Player,
1002602,Wilbur Cooper,coopewi01,1991,Veterans,16.0,12.0,,N,Player,
1003005,Jake Daubert,daubeja01,1991,Veterans,16.0,12.0,,N,Player,
1003006,Rich Dauer,dauerri01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1015012,Leon Day,dayle99,1991,Veterans,16.0,12.0,,N,Player,Among the frontrunners in the other category
1003596,Leo Durocher,durocle01,1991,Veterans,17.0,13.0,12.0,N,Manager,
1004010,Wes Ferrell,ferrewe01,1991,Veterans,16.0,12.0,,N,Player,
1004051,Rollie Fingers,fingero01,1991,BBWAA,443.0,333.0,291.0,N,Player,
1004165,Curt Flood,floodcu01,1991,BBWAA,443.0,333.0,23.0,N,Player,
1004281,Nellie Fox,foxne01,1991,Veterans,16.0,12.0,10.0,N,Player,
1004473,Oscar Gamble,gamblos01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1004874,Joe Gordon,gordojo01,1991,Veterans,16.0,12.0,12.0,N,Player,Got 75% of vote but not inducted due to limit
1005150,Larry Gura,gurala01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1005339,Mel Harder,hardeme01,1991,Veterans,16.0,12.0,,N,Player,
1005361,Mike Hargrove,hargrmi01,1991,BBWAA,443.0,333.0,1.0,N,Player,
1005571,Richie Hebner,hebneri01,1991,BBWAA,443.0,333.0,1.0,N,Player,
1006005,Burt Hooton,hootobu01,1991,BBWAA,443.0,333.0,1.0,N,Player,
1006092,Art Howe,howear01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1008313,Carl Mays,maysca01,1991,Veterans,16.0,12.0,,N,Player,
1008316,Bill Mazeroski,mazerbi01,1991,BBWAA,443.0,333.0,142.0,N,Player,
1006388,Fergie Jenkins,jenkife01,1991,BBWAA,443.0,333.0,334.0,Y,Player,
1006622,Mike Jorgensen,jorgemi01,1991,BBWAA,443.0,333.0,1.0,N,Player,
1006660,Jim Kaat,kaatji01,1991,BBWAA,443.0,333.0,62.0,N,Player,
1006978,Bruce Kison,kisonbr01,1991,BBWAA,443.0,333.0,0.0,N,Player,
1007103,Jerry Koosman,koosmje01,1991,BBWAA,443.0,333.0,4.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1991,BBWAA,443.0,333.0,100.0,N,Player,
