IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000137,Dick Allen,allendi01,2015,Veterans - Golden Era,16.0,12.0,11.0,N,Player,
1106,Rich Aurilia,aurilri01,2015,BBWAA,549.0,412.0,0.0,N,Player,
547,Jeff Bagwell,bagweje01,2015,BBWAA,549.0,412.0,306.0,N,Player,
549,Craig Biggio,biggicr01,2015,BBWAA,549.0,412.0,454.0,Y,Player,
1109,Barry Bonds,bondsba01,2015,BBWAA,549.0,412.0,202.0,N,Player,
311,Aaron Boone,booneaa01,2015,BBWAA,549.0,412.0,2.0,N,Player,
1001283,Ken Boyer,boyerke01,2015,Veterans - Golden Era,16.0,12.0,,N,Player,<3 votes
182,Tony Clark,clarkto02,2015,BBWAA,549.0,412.0,0.0,N,Player,
815,Roger Clemens,clemero02,2015,BBWAA,549.0,412.0,206.0,N,Player,
1297,Carlos Delgado,delgaca01,2015,BBWAA,549.0,412.0,21.0,N,Player,
911,Jermaine Dye,dyeje01,2015,BBWAA,549.0,412.0,0.0,N,Player,
11,Darin Erstad,erstada01,2015,BBWAA,549.0,412.0,1.0,N,Player,
518,Cliff Floyd,floydcl01,2015,BBWAA,549.0,412.0,0.0,N,Player,
190,Nomar Garciaparra,garcino01,2015,BBWAA,549.0,412.0,30.0,N,Player,
990,Brian Giles,gilesbr02,2015,BBWAA,549.0,412.0,0.0,N,Player,
282,Tom Gordon,gordoto01,2015,BBWAA,549.0,412.0,2.0,N,Player,
727,Eddie Guardado,guarded01,2015,BBWAA,549.0,412.0,0.0,N,Player,
1005883,Gil Hodges,hodgegi01,2015,Veterans - Golden Era,16.0,12.0,,N,Player,<3 votes
1086,Edgar Martinez,martied01,2015,BBWAA,549.0,412.0,148.0,N,Player,
200,Pedro Martinez,martipe02,2015,BBWAA,549.0,412.0,500.0,Y,Player,
1008261,Don Mattingly,mattido01,2015,BBWAA,549.0,412.0,50.0,N,Player,
60,Randy Johnson,johnsra05,2015,BBWAA,549.0,412.0,534.0,Y,Player,
1006660,Jim Kaat,kaatji01,2015,Veterans - Golden Era,16.0,12.0,10.0,N,Player,
1119,Jeff Kent,kentje01,2015,BBWAA,549.0,412.0,77.0,N,Player,
293,Fred McGriff,mcgrifr01,2015,BBWAA,549.0,412.0,71.0,N,Player,
1008559,Mark McGwire,mcgwima01,2015,BBWAA,549.0,412.0,55.0,N,Player,
1008984,Minnie Minoso,minosmi01,2015,Veterans - Golden Era,16.0,12.0,8.0,N,Player,
837,Mike Mussina,mussimi01,2015,BBWAA,549.0,412.0,135.0,N,Player,
73,Curt Schilling,schilcu01,2015,BBWAA,549.0,412.0,215.0,N,Player,
1131,Jason Schmidt,schmija01,2015,BBWAA,549.0,412.0,0.0,N,Player,
1009772,Tony Oliva,olivato01,2015,Veterans - Golden Era,16.0,12.0,11.0,N,Player,
29,Troy Percival,percitr01,2015,BBWAA,549.0,412.0,4.0,N,Player,
893,Mike Piazza,piazzmi01,2015,BBWAA,549.0,412.0,384.0,N,Player,
1010326,Billy Pierce,piercbi02,2015,Veterans - Golden Era,16.0,12.0,,N,Player,<3 votes
1406,Tim Raines,raineti01,2015,BBWAA,549.0,412.0,302.0,N,Player,
114,Gary Sheffield,sheffga01,2015,BBWAA,549.0,412.0,64.0,N,Player,
1012175,Lee Smith,smithle02,2015,BBWAA,549.0,412.0,166.0,N,Player,
115,John Smoltz,smoltjo01,2015,BBWAA,549.0,412.0,455.0,Y,Player,
302,Sammy Sosa,sosasa01,2015,BBWAA,549.0,412.0,36.0,N,Player,
1013054,Luis Tiant,tiantlu01,2015,Veterans - Golden Era,16.0,12.0,,N,Player,<3 votes
1013157,Alan Trammell,trammal01,2015,BBWAA,549.0,412.0,138.0,N,Player,
455,Larry Walker,walkela01,2015,BBWAA,549.0,412.0,65.0,N,Player,
1014053,Maury Wills,willsma01,2015,Veterans - Golden Era,16.0,12.0,9.0,N,Player,
