IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000191,Nick Altrock,altroni01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1000284,Luke Appling,applilu01,1956,BBWAA,193.0,145.0,14.0,N,Player,
1000379,Earl Averill,averiea01,1956,BBWAA,193.0,145.0,3.0,N,Player,
1000503,Dave Bancroft,bancrda01,1956,BBWAA,193.0,145.0,15.0,N,Player,
1000875,Wally Berger,bergewa01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1000994,Max Bishop,bishoma01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1001090,Ossie Bluege,bluegos01,1956,BBWAA,193.0,145.0,2.0,N,Player,
1001228,Jim Bottomley,bottoji01,1956,BBWAA,193.0,145.0,42.0,N,Player,
1001234,Lou Boudreau,boudrlo01,1956,BBWAA,193.0,145.0,2.0,N,Player,
1001421,Tommy Bridges,bridgto01,1956,BBWAA,193.0,145.0,3.0,N,Player,
1001752,Guy Bush,bushgu01,1956,BBWAA,193.0,145.0,2.0,N,Player,
1001860,Dolph Camilli,camildo01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1001944,Max Carey,careyma01,1956,BBWAA,193.0,145.0,65.0,N,Player,
1002133,Spud Chandler,chandsp01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1002478,Earle Combs,combsea01,1956,BBWAA,193.0,145.0,14.0,N,Player,
1002598,Mort Cooper,coopemo01,1956,BBWAA,193.0,145.0,2.0,N,Player,
1002727,Doc Cramer,cramedo01,1956,BBWAA,193.0,145.0,4.0,N,Player,
1002780,Hughie Critz,critzhu01,1956,BBWAA,193.0,145.0,2.0,N,Player,
1002796,Joe Cronin,cronijo01,1956,BBWAA,193.0,145.0,152.0,Y,Player,
1002802,Frankie Crosetti,crosefr01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1002848,Tony Cuccinello,cuccito01,1956,BBWAA,193.0,145.0,1.0,N,Player,
1002914,Kiki Cuyler,cuyleki01,1956,BBWAA,193.0,145.0,55.0,N,Player,
