IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000001,Hank Aaron,aaronha01,1982,BBWAA,415.0,312.0,406.0,Y,Player,
1000041,Babe Adams,adamsba01,1982,Veterans,,,,N,Player,
1000184,Walter Alston,alstowa01,1982,Veterans,,,,N,Manager,
1000278,Luis Aparicio,aparilu01,1982,BBWAA,415.0,312.0,174.0,N,Player,
1000335,Richie Ashburn,ashburi01,1982,BBWAA,415.0,312.0,126.0,N,Player,
1000733,Ginger Beaumont,beaumgi01,1982,Veterans,,,,N,Player,
1014583,John Beckwith,beckwjo02,1982,Veterans,,,,N,Player,
1014683,Chet Brewer,brewech02,1982,Veterans,,,,N,Player,
1001406,Jim Brewer,breweji01,1982,BBWAA,415.0,312.0,2.0,N,Player,
1001518,Gates Brown,brownga01,1982,BBWAA,415.0,312.0,0.0,N,Player,
1001634,Charlie Buffinton,buffich01,1982,Veterans,,,,N,Player,
1001653,Jim Bunning,bunniji01,1982,BBWAA,415.0,312.0,138.0,N,Player,
1001662,Lew Burdette,burdele01,1982,BBWAA,415.0,312.0,43.0,N,Player,
1001708,George Burns,burnsge02,1982,Veterans,,,,N,Player,
1001938,Leo Cardenas,cardele01,1982,BBWAA,415.0,312.0,1.0,N,Player,
1002026,Bob Caruthers,carutbo01,1982,Veterans,,,,N,Player,
1002103,Orlando Cepeda,cepedor01,1982,BBWAA,415.0,312.0,42.0,N,Player,
1002808,Lave Cross,crossla01,1982,Veterans,,,,N,Player,
1014963,Ray Dandridge,dandrra99,1982,Veterans,,,,N,Player,
1003005,Jake Daubert,daubeja01,1982,Veterans,,,,N,Player,
1003084,Tommy Davis,davisto02,1982,BBWAA,415.0,312.0,5.0,N,Player,
1015029,Bingo DeMoss,demosbi01,1982,Veterans,,,,N,Player,
1015054,Rap Dixon,dixonra01,1982,Veterans,,,,N,Player,
1003399,Patsy Donovan,donovpa01,1982,Veterans,,,,N,Player,
1003516,Don Drysdale,drysddo01,1982,BBWAA,415.0,312.0,233.0,N,Player,
1003537,Joe Dugan,duganjo01,1982,Veterans,,,,N,Player,
1003891,Roy Face,facero01,1982,BBWAA,415.0,312.0,22.0,N,Player,
1004010,Wes Ferrell,ferrewe01,1982,Veterans,,,,N,Player,
1004122,Freddie Fitzsimmons,fitzsfr01,1982,Veterans,,,,N,Player,
1004205,Lew Fonseca,fonsele01,1982,Veterans,,,,N,Player,
1004281,Nellie Fox,foxne01,1982,BBWAA,415.0,312.0,127.0,N,Player,
1004315,Bill Freehan,freehbi01,1982,BBWAA,415.0,312.0,2.0,N,Player,
1015218,Jelly Gardner,gardnje02,1982,Veterans,,,,N,Player,
1004757,Jack Glasscock,glassja01,1982,Veterans,,,,N,Player,
1005068,Charlie Grimm,grimmch01,1982,Veterans,,,,N,Player,
1005078,Heinie Groh,grohhe01,1982,Veterans,,,,N,Player,
1005305,Fred Haney,haneyfr01,1982,Veterans,,,,N,Manager,
1005383,Tommy Harper,harpeto01,1982,BBWAA,415.0,312.0,0.0,N,Player,
1005434,Vic Harris,harrivi01,1982,Veterans,,,,N,Player,
1005691,Babe Herman,hermaba01,1982,Veterans,,,,N,Player,
1005883,Gil Hodges,hodgegi01,1982,BBWAA,415.0,312.0,205.0,N,Player,
1015462,Bill Holland,hollabi02,1982,Veterans,,,,N,Player,
1006079,Elston Howard,howarel01,1982,BBWAA,415.0,312.0,40.0,N,Player,
1015509,Sammy Hughes,hughesa01,1982,Veterans,,,,N,Player,
1015810,Biz Mackey,mackebi99,1982,Veterans,,,,N,Player,
1015816,Dave Malarcher,malarda01,1982,Veterans,,,,N,Player,
1015824,Oliver Marcell,marceol01,1982,Veterans,,,,N,Player,
1008106,Juan Marichal,maricju01,1982,BBWAA,415.0,312.0,305.0,N,Player,
1008108,Marty Marion,marioma01,1982,Veterans,,,,N,Player,
1008110,Roger Maris,marisro01,1982,BBWAA,415.0,312.0,69.0,N,Player,
1008313,Carl Mays,maysca01,1982,Veterans,,,,N,Player,
1008316,Bill Mazeroski,mazerbi01,1982,BBWAA,415.0,312.0,28.0,N,Player,
1006314,Travis Jackson,jackstr01,1982,Veterans,,,,Y,Player,
1015566,Fats Jenkins,jenkifa01,1982,Veterans,,,,N,Player,
1006418,Alex Johnson,johnsal01,1982,BBWAA,415.0,312.0,0.0,N,Player,
1006444,Deron Johnson,johnsde01,1982,BBWAA,415.0,312.0,0.0,N,Player,
1006540,Cleon Jones,jonescl01,1982,BBWAA,415.0,312.0,0.0,N,Player,
1006644,Joe Judge,judgejo01,1982,Veterans,,,,N,Player,
1006683,Willie Kamm,kammwi01,1982,Veterans,,,,N,Player,
1006836,Brickyard Kennedy,kennebr01,1982,Veterans,,,,N,Player,
1006905,Harmon Killebrew,killeha01,1982,BBWAA,415.0,312.0,246.0,N,Player,
1007200,Harvey Kuenn,kuennha01,1982,BBWAA,415.0,312.0,62.0,N,Player,
1007202,Joe Kuhel,kuheljo01,1982,Veterans,,,,N,Player,
