IDfg,Name,playerID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
1000041,Babe Adams,adamsba01,1959,Veterans,,,,N,Player,
1000754,Jake Beckley,becklja01,1959,Veterans,,,,N,Player,
1002293,John Clarkson,clarkjo01,1959,Veterans,,,,N,Player,
1002537,Roger Connor,connoro01,1959,Veterans,,,,N,Player,
1002583,Jack Coombs,coombja01,1959,Veterans,,,,N,Player,
1002682,Stan Coveleski,covelst01,1959,Veterans,,,,N,Player,
1002808,Lave Cross,crossla01,1959,Veterans,,,,N,Player,
1003005,Jake Daubert,daubeja01,1959,Veterans,,,,N,Player,
1003049,George Davis,davisge01,1959,Veterans,,,,N,Player,
1004158,Elmer Flick,flickel01,1959,Veterans,,,,N,Player,
1004316,Buck Freeman,freembu01,1959,Veterans,,,,N,Player,
1004469,Pud Galvin,galvipu01,1959,Veterans,,,,N,Player,
1004946,Eddie Grant,granted01,1959,Veterans,,,,N,Player,
1005270,Billy Hamilton,hamilbi01,1959,Veterans,,,,N,Player,
1005314,Ned Hanlon,hanlone01,1959,Veterans,,,,N,Manager,
1006002,Harry Hooper,hoopeha01,1959,Veterans,,,,N,Player,
1006148,Miller Huggins,huggimi01,1959,Veterans,,,,N,Manager,
1008125,Rube Marquard,marquru01,1959,Veterans,,,,N,Player,
1006555,Fielder Jones,jonesfi01,1959,Veterans,,,,N,Player,
1006743,Tim Keefe,keefeti01,1959,Veterans,,,,N,Player,
1007579,Duffy Lewis,lewisdu01,1959,Veterans,,,,N,Player,
1008416,Jim McCormick,mccorji01,1959,Veterans,,,,N,Player,
1009146,Charles Moran,moranch01,1959,Veterans,,,,N,Umpire,
1009291,Tony Mullane,mullato01,1959,Veterans,,,,N,Player,
1011308,Amos Rusie,rusieam01,1959,Veterans,,,,N,Player,
1011341,Jimmy Ryan,ryanji01,1959,Veterans,,,,N,Player,
1011679,Everett Scott,scottev01,1959,Veterans,,,,N,Player,
1013024,Sam Thompson,thompsa01,1959,Veterans,,,,N,Player,
1013357,George Van Haltren,vanhage01,1959,Veterans,,,,N,Player,
1013615,John Ward,wardjo01,1959,Veterans,,,,N,Player,
1013757,Mickey Welch,welchmi01,1959,Veterans,,,,N,Player,
1013820,Gus Weyhing,weyhigu01,1959,Veterans,,,,N,Player,
1013828,Zack Wheat,wheatza01,1959,Veterans,,,,Y,Player,
1014042,Vic Willis,willivi01,1959,Veterans,,,,N,Player,
1014116,Hooks Wiltse,wiltsho01,1959,Veterans,,,,N,Player,
1014390,Ross Youngs,youngro01,1959,Veterans,,,,N,Player,
